,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,Mx,Mz,phi,theta,is_strike,pitch_count,plate_-x,pfx_-x,spin_eff,true_spin,bauer_units,swing_miss
453,FF,2021-04-25,92.1,2.01,6.05,"Doolittle, Sean",656568,448281,,foul,11,Scott Hurst flies out to left fielder Jesse Winker.,L,L,STL,CIN,S,,,1,2,2021,0.38,20.16,-0.06,3.6,,502671.0,,2,8,Bot,,,571466,-6.04822307148233,-134.00498578745308,-3.994420392263216,5.864318705772408,29.51874784154853,-11.312395791538034,3.3,1.5,218.0,75.4,24.0,91.6,2310.0,6.0,634456,54.47,,,,,,,,61,4,4-Seam Fastball,5,2,2,5,Strategic,Standard,168,0.0,0.0,,,,,1,1-2,0.06,-4.5600000000000005,,,25.081433224755703,0
454,FF,2021-04-25,92.9,1.97,6.09,"Doolittle, Sean",656568,448281,,ball,12,Scott Hurst flies out to left fielder Jesse Winker.,L,L,STL,CIN,B,,,0,2,2021,0.33,18.72,0.09,4.91,,502671.0,,2,8,Bot,,,571466,-5.5012168432507815,-135.16327994480096,-0.6583633841548178,5.295285392827157,29.65023128217986,-13.13567406361926,3.29,1.4,,,,92.2,2249.0,5.9,634456,54.58,,,,,,,,61,3,4-Seam Fastball,5,2,2,5,Standard,Standard,164,0.0,0.027,,,,,0,0-2,-0.09,-3.96,,,24.208826695371364,0
455,FF,2021-04-25,91.7,1.96,6.01,"Doolittle, Sean",656568,448281,,foul,2,Scott Hurst flies out to left fielder Jesse Winker.,L,L,STL,CIN,S,,,0,1,2021,0.23,19.919999999999998,0.07,3.3,,502671.0,,2,8,Bot,,,571466,-5.2336065538010645,-133.32816158936774,-4.513936621014732,3.966253519894451,30.35848778108854,-11.636191414693132,3.3,1.5,125.0,77.3,9.0,90.9,2253.0,6.0,634456,54.49,,,,,,,,61,2,4-Seam Fastball,5,2,2,5,Standard,Standard,162,0.0,-0.086,,,,,1,0-1,-0.07,-2.7600000000000002,,,24.569247546346784,0
456,FF,2021-04-25,91.2,1.93,6.02,"Doolittle, Sean",656568,448281,,foul,8,Scott Hurst flies out to left fielder Jesse Winker.,L,L,STL,CIN,S,,,0,0,2021,0.41,20.16,-0.18,1.94,,502671.0,,2,8,Bot,,,571466,-6.158030862416511,-132.59174245105862,-7.988620448941343,6.148488383229555,27.36493832782714,-10.805130097136894,3.3,1.5,152.0,75.9,14.0,91.1,2165.0,6.2,634456,54.31,,,,,,,,61,1,4-Seam Fastball,5,2,2,5,Standard,Standard,161,0.0,-0.045,,,,,1,0-0,0.18,-4.92,,,23.739035087719298,0
457,FF,2021-04-25,92.4,2.07,5.99,"Doolittle, Sean",657557,448281,out,hit_into_play,4,Paul DeJong pops out to third baseman Kyle Farmer.,R,L,STL,CIN,X,5.0,popup,0,0,2021,0.31,18.36,-0.6,2.78,,502671.0,,1,8,Bot,114.79,171.7,571466,-7.42030296489813,-134.27414549788077,-5.613336924536855,5.395018210970606,30.32148318844317,-12.671355517003327,3.37,1.53,81.0,66.8,70.0,91.8,2272.0,6.1,634456,54.39,0.003,0.004,0.0,1.0,0.0,0.0,3.0,60,1,4-Seam Fastball,5,2,2,5,Standard,Standard,164,-0.005,-0.329,,,,,1,0-0,0.6,-3.7199999999999998,,,24.588744588744586,0
458,FF,2021-04-25,92.7,1.92,6.09,"Doolittle, Sean",571448,448281,out,hit_into_play,2,Nolan Arenado pops out to second baseman Nick Senzel.,R,L,STL,CIN,X,4.0,popup,2,2,2021,0.1,20.28,0.23,3.29,,502671.0,,0,8,Bot,133.75,146.15,571466,-4.518884397388431,-134.79514968417308,-4.991110624378781,2.2647481423587164,31.441935821246187,-10.780907706373046,3.47,1.59,140.0,68.0,61.0,92.1,2246.0,6.2,634456,54.35,0.009,0.008,0.0,1.0,0.0,0.0,3.0,59,5,4-Seam Fastball,5,2,2,5,Standard,Standard,174,-0.005,-0.305,,,,,1,2-2,-0.23,-1.2000000000000002,,,24.228694714131606,0
459,FF,2021-04-25,91.8,1.94,6.04,"Doolittle, Sean",571448,448281,,ball,11,Nolan Arenado pops out to second baseman Nick Senzel.,R,L,STL,CIN,B,,,1,2,2021,0.47,18.96,-0.22,4.28,,502671.0,,0,8,Bot,,,571466,-6.425850443998495,-133.60320273631058,-2.03596353423774,6.99652806104968,28.693406969285917,-12.994221965409093,3.16,1.51,,,,91.2,2249.0,5.9,634456,54.61,,,,,,,,59,4,4-Seam Fastball,5,2,2,5,Standard,Standard,179,0.0,0.029,,,,,0,1-2,0.22,-5.64,,,24.498910675381264,0
460,FF,2021-04-25,92.2,2.12,5.96,"Doolittle, Sean",571448,448281,,called_strike,5,Nolan Arenado pops out to second baseman Nick Senzel.,R,L,STL,CIN,S,,,1,1,2021,0.27,16.919999999999998,-0.19,2.31,,,502671.0,0,8,Bot,,,571466,-6.441204143255031,-133.95482624802176,-6.433387842510006,4.785098974983922,31.25403692604272,-14.001424026683544,3.2,1.59,,,,91.5,2249.0,6.1,634456,54.36,,,,,,,,59,3,4-Seam Fastball,5,2,2,5,Standard,Standard,164,0.004,-0.098,,,,,1,1-1,0.19,-3.24,,,24.392624728850326,0
461,FF,2021-04-25,91.7,1.97,6.07,"Doolittle, Sean",571448,448281,,ball,11,Nolan Arenado pops out to second baseman Nick Senzel.,R,L,STL,CIN,B,,,0,1,2021,0.34,21.6,-1.82,3.19,,,502671.0,0,8,Bot,,,571466,-10.26226274306177,-133.11884683558736,-5.262693353508149,6.233508571732279,29.14850732823043,-9.778749828716665,3.24,1.58,,,,91.2,2265.0,6.2,634456,54.33,,,,,,,,59,2,4-Seam Fastball,5,2,2,5,Standard,Standard,170,0.0,0.039,,,,,0,0-1,1.82,-4.08,,,24.70010905125409,0
462,FF,2021-04-25,91.2,2.03,6.03,"Doolittle, Sean",571448,448281,,foul,7,Nolan Arenado pops out to second baseman Nick Senzel.,R,L,STL,CIN,S,,,0,0,2021,0.3,22.799999999999997,-0.68,2.09,,,502671.0,0,8,Bot,,,571466,-7.403951537417326,-132.41811237874137,-8.036754913244863,5.134750829684226,28.29436309903521,-8.223599588191979,3.47,1.59,358.0,97.2,36.0,90.6,2226.0,6.1,634456,54.44,,,,,,,,59,1,4-Seam Fastball,5,2,2,5,Standard,Standard,169,0.0,-0.057,,,,,1,0-0,0.68,-3.5999999999999996,,,24.407894736842106,0
463,FF,2021-04-25,92.1,1.97,5.99,"Doolittle, Sean",502671,448281,single,hit_into_play,2,Paul Goldschmidt singles on a sharp line drive to left fielder Jesse Winker.   Dylan Carlson scores.,R,L,STL,CIN,X,7.0,line_drive,2,1,2021,0.03,19.44,0.1,3.34,,666185.0,,0,8,Bot,45.89,98.25,571466,-4.789306662231332,-133.8974549664467,-4.348032153174341,1.4470721812095304,31.457517432001357,-12.053825513331198,3.49,1.6,157.0,109.9,8.0,91.4,2185.0,6.1,634456,54.41,0.743,0.688,0.9,1.0,1.0,0.0,4.0,58,4,4-Seam Fastball,4,2,2,5,Standard,Standard,165,0.02,0.646,,,,,1,2-1,-0.1,-0.36,,,23.724212812160697,0
464,FF,2021-04-25,92.6,2.12,6.05,"Doolittle, Sean",502671,448281,,ball,12,Paul Goldschmidt singles on a sharp line drive to left fielder Jesse Winker.   Dylan Carlson scores.,R,L,STL,CIN,B,,,1,1,2021,0.21,20.88,0.48,3.55,,666185.0,,0,8,Bot,,,571466,-4.628050516067424,-134.6270790672293,-4.295147795944519,3.674012212977678,32.93729494323692,-10.423268801752451,3.29,1.54,,,,91.7,2287.0,6.1,634456,54.4,,,,,,,,58,3,4-Seam Fastball,4,2,2,4,Standard,Standard,160,0.0,0.041,,,,,0,1-1,-0.48,-2.52,,,24.697624190064797,0
465,FF,2021-04-25,91.9,1.94,5.96,"Doolittle, Sean",502671,448281,,foul,1,Paul Goldschmidt singles on a sharp line drive to left fielder Jesse Winker.   Dylan Carlson scores.,R,L,STL,CIN,S,,,1,0,2021,0.09,21.12,-0.75,3.01,,666185.0,,0,8,Bot,,,571466,-6.991675686952831,-133.5334379669911,-5.376955536585704,2.709598021184411,30.870809042283756,-10.168674327145675,3.49,1.6,332.0,111.7,25.0,91.3,2234.0,6.2,634456,54.3,,,,,,,,58,2,4-Seam Fastball,4,2,2,4,Standard,Standard,168,0.0,-0.054,,,,,1,1-0,0.75,-1.08,,,24.309031556039173,0
466,FF,2021-04-25,92.7,1.99,6.06,"Doolittle, Sean",502671,448281,,ball,13,Paul Goldschmidt singles on a sharp line drive to left fielder Jesse Winker.   Dylan Carlson scores.,R,L,STL,CIN,B,,,0,0,2021,0.03,20.52,-0.32,0.79,,666185.0,,0,8,Bot,,,571466,-5.925496090158028,-134.4107422358958,-11.226455064079492,1.762387814494895,32.292324981791296,-9.144914514074298,3.23,1.55,,,,91.7,2302.0,6.1,634456,54.37,,,,,,,,58,1,4-Seam Fastball,4,2,2,4,Standard,Standard,164,0.0,0.054,,,,,0,0-0,0.32,-0.36,,,24.83279395900755,0
467,FF,2021-04-25,91.4,2.24,6.04,"Doolittle, Sean",666185,448281,double,hit_into_play,2,Dylan Carlson doubles (4) on a fly ball to right fielder Nick Castellanos.,R,L,STL,CIN,X,9.0,fly_ball,3,2,2021,0.31,20.52,0.22,3.27,,,,0,8,Bot,199.76,129.88,571466,-5.726019864812463,-132.924636402851,-4.770878898418212,4.887478923587754,28.730526312138903,-11.027956287000457,3.47,1.59,250.0,77.5,36.0,90.9,2190.0,6.0,634456,54.49,0.06,0.054,1.25,1.0,1.0,1.0,3.0,57,6,4-Seam Fastball,4,2,2,4,Standard,Standard,160,0.017,0.562,,,,,1,3-2,-0.22,-3.7199999999999998,,,23.960612691466082,0
468,FF,2021-04-25,91.7,2.14,6.03,"Doolittle, Sean",666185,448281,,called_strike,3,Dylan Carlson doubles (4) on a fly ball to right fielder Nick Castellanos.,R,L,STL,CIN,S,,,3,1,2021,0.25,18.84,0.56,3.02,,,,0,8,Bot,,,571466,-4.515644444853849,-133.4481823934426,-5.181741413970351,3.9241942168282256,26.10293225652055,-12.42947956805616,3.29,1.62,,,,91.6,2290.0,6.0,634456,54.46,,,,,,,,57,5,4-Seam Fastball,4,2,2,4,Standard,Standard,164,0.0,-0.077,,,,,1,3-1,-0.56,-3.0,,,24.972737186477644,0
469,FF,2021-04-25,91.7,2.05,6.02,"Doolittle, Sean",666185,448281,,ball,11,Dylan Carlson doubles (4) on a fly ball to right fielder Nick Castellanos.,R,L,STL,CIN,B,,,2,1,2021,0.25,18.12,-0.67,3.82,,,,0,8,Bot,,,571466,-7.413050521936926,-133.44961927933136,-3.01702128054414,4.420823830841239,25.93184088493052,-13.58520697363502,3.28,1.64,,,,91.9,2106.0,6.2,634456,54.31,,,,,,,,57,4,4-Seam Fastball,4,2,2,4,Standard,Standard,170,0.0,0.113,,,,,0,2-1,0.67,-3.0,,,22.96619411123228,0
470,FF,2021-04-25,91.6,2.11,5.87,"Doolittle, Sean",666185,448281,,ball,13,Dylan Carlson doubles (4) on a fly ball to right fielder Nick Castellanos.,R,L,STL,CIN,B,,,1,1,2021,0.2,17.4,-1.09,1.53,,,,0,8,Bot,,,571466,-8.503896655020101,-133.02331061828596,-8.23438995041034,4.044252594631616,26.82978840150713,-13.357593294462736,3.32,1.66,,,,91.7,2282.0,6.3,634456,54.17,,,,,,,,57,3,4-Seam Fastball,4,2,2,4,Standard,Standard,165,0.0,0.052,,,,,0,1-1,1.09,-2.4000000000000004,,,24.912663755458517,0
471,FF,2021-04-25,91.8,2.01,6.06,"Doolittle, Sean",666185,448281,,ball,11,Dylan Carlson doubles (4) on a fly ball to right fielder Nick Castellanos.,R,L,STL,CIN,B,,,0,1,2021,0.23,20.4,-0.53,4.67,,,,0,8,Bot,,,571466,-6.888645578610772,-133.57263994893154,-1.3872300872477252,4.158262844575425,26.9472246238314,-11.581293666313725,3.29,1.63,,,,91.6,2325.0,6.0,634456,54.48,,,,,,,,57,2,4-Seam Fastball,4,2,2,4,Standard,Standard,168,0.0,0.027,,,,,0,0-1,0.53,-2.7600000000000002,,,25.326797385620917,0
472,FF,2021-04-25,92.0,2.12,6.04,"Doolittle, Sean",666185,448281,,foul,5,Dylan Carlson doubles (4) on a fly ball to right fielder Nick Castellanos.,R,L,STL,CIN,S,,,0,0,2021,0.29,18.96,-0.01,2.56,,,,0,8,Bot,,,571466,-6.026871055731389,-133.6981722146388,-6.336625365408138,4.894361838226796,30.6972937748394,-12.031027395497883,3.47,1.59,177.0,70.6,32.0,91.5,2345.0,6.2,634456,54.31,,,,,,,,57,1,4-Seam Fastball,4,2,2,4,Standard,Standard,164,0.0,-0.038,,,,,1,0-0,0.01,-3.4799999999999995,,,25.48913043478261,0
473,FF,2021-04-22,92.1,2.04,6.03,"Doolittle, Sean",668942,448281,strikeout,swinging_strike,6,Josh Rojas strikes out swinging.,L,L,CIN,ARI,S,2.0,,1,2,2021,0.43,21.84,0.4,2.27,444482.0,608348.0,500871.0,2,7,Top,,,571466,-5.094043868229678,-133.8710583888003,-7.611504083068742,6.299466588217622,30.07094264983235,-8.836594936268707,3.41,1.56,,,,91.8,2288.0,6.2,634514,54.26,,,0.0,1.0,0.0,0.0,,61,4,4-Seam Fastball,4,8,8,4,Strategic,Standard,165,0.015,-0.521,,,,,1,1-2,-0.4,-5.16,,,24.84256243213898,1
474,FF,2021-04-22,93.2,2.05,6.04,"Doolittle, Sean",668942,448281,,ball,14,Josh Rojas strikes out swinging.,L,L,CIN,ARI,B,,,0,2,2021,0.18,21.48,0.44,1.09,444482.0,608348.0,500871.0,2,7,Top,,,571466,-4.507955312471037,-135.31377097946498,-10.805506711918984,3.225344537184264,30.13419327337883,-8.034760662005914,3.47,1.65,,,,92.7,2358.0,6.1,634514,54.36,,,,,,,,61,3,4-Seam Fastball,4,8,8,4,Strategic,Standard,164,0.0,0.097,,,,,0,0-2,-0.44,-2.16,,,25.300429184549355,0
475,FF,2021-04-22,90.7,2.05,5.99,"Doolittle, Sean",668942,448281,,foul,5,Josh Rojas strikes out swinging.,L,L,CIN,ARI,S,,,0,1,2021,0.51,20.16,-0.06,2.36,444482.0,608348.0,500871.0,2,7,Top,,,571466,-6.357333338617304,-131.8470099247249,-6.733728068640335,7.294653322768434,26.725815690802225,-11.296479945924402,3.41,1.56,205.0,73.1,43.0,90.6,2313.0,6.2,634514,54.3,,,,,,,,61,2,4-Seam Fastball,4,8,8,4,Strategic,Standard,169,0.0,-0.237,,,,,1,0-1,0.06,-6.12,,,25.50165380374862,0
476,FF,2021-04-22,91.5,2.11,6.1,"Doolittle, Sean",668942,448281,,called_strike,3,Josh Rojas strikes out swinging.,L,L,CIN,ARI,S,,,0,0,2021,0.44,21.36,0.76,2.89,444482.0,608348.0,500871.0,2,7,Top,,,571466,-4.338672547581637,-133.0395962764092,-6.015222024154217,6.200902195036205,29.02351282191441,-9.938237628588633,3.38,1.59,,,,91.0,2317.0,6.1,634514,54.42,,,,,,,,61,1,4-Seam Fastball,4,8,8,4,Strategic,Standard,165,0.0,-0.139,,,,,1,0-0,-0.76,-5.28,,,25.3224043715847,0
477,FF,2021-04-22,91.2,2.07,6.09,"Doolittle, Sean",605113,448281,out,hit_into_play,5,Nick Ahmed pops out to shortstop Eugenio Suarez on the infield fly rule.,R,L,CIN,ARI,X,6.0,popup,0,0,2021,0.41,22.32,-0.14,2.51,444482.0,608348.0,500871.0,1,7,Top,123.04,134.3,571466,-6.396780851342435,-132.42905891707622,-7.0273997685275695,6.214905554747425,29.812120352806637,-8.964135007931523,3.47,1.59,166.0,93.2,65.0,90.7,2368.0,6.2,634514,54.28,0.009,0.012,0.0,1.0,0.0,0.0,3.0,60,1,4-Seam Fastball,4,8,8,4,Standard,Standard,166,0.015,-0.541,,,,,1,0-0,0.14,-4.92,,,25.964912280701753,0
478,FF,2021-04-22,93.1,2.0,6.07,"Doolittle, Sean",500871,448281,walk,ball,12,Eduardo Escobar walks.   Nick Heath scores.    David Peralta to 3rd.    Carson Kelly to 2nd.,R,L,CIN,ARI,B,,,3,0,2021,0.32,22.56,0.52,3.79,670084.0,444482.0,608348.0,1,7,Top,,,571466,-4.479313349485673,-135.50161190690392,-4.1849625010704,4.944854901586454,31.099864027602248,-8.333207405225817,3.14,1.49,,,,92.5,2365.0,6.0,634514,54.47,,,0.7,1.0,0.0,0.0,,59,4,4-Seam Fastball,4,7,8,4,Standard,Standard,165,-0.031,0.389,,,,,0,3-0,-0.52,-3.84,,,25.40279269602578,0
479,FF,2021-04-22,93.4,1.98,6.1,"Doolittle, Sean",500871,448281,,ball,11,Eduardo Escobar walks.   Nick Heath scores.    David Peralta to 3rd.    Carson Kelly to 2nd.,R,L,CIN,ARI,B,,,2,0,2021,0.31,21.84,-0.25,3.92,670084.0,444482.0,608348.0,1,7,Top,,,571466,-6.3765130703749,-135.88875903493374,-3.860251622591258,5.214205575863607,30.05754020071733,-8.98961278746801,3.0,1.41,,,,93.0,2348.0,6.1,634514,54.39,,,,,,,,59,3,4-Seam Fastball,4,7,7,4,Standard,Standard,164,0.0,0.255,,,,,0,2-0,0.25,-3.7199999999999998,,,25.13918629550321,0
480,FF,2021-04-22,93.0,1.92,6.11,"Doolittle, Sean",500871,448281,,ball,11,Eduardo Escobar walks.   Nick Heath scores.    David Peralta to 3rd.    Carson Kelly to 2nd.,R,L,CIN,ARI,B,,,1,0,2021,0.38,21.72,-0.03,4.01,670084.0,444482.0,608348.0,1,7,Top,,,571466,-5.796322858901674,-135.27064491491666,-3.5140214110029837,6.055654250142197,31.79762993595516,-9.510965409567651,3.0,1.41,,,,92.2,2349.0,6.0,634514,54.49,,,,,,,,59,2,4-Seam Fastball,4,7,7,4,Standard,Standard,165,0.0,0.219,,,,,0,1-0,0.03,-4.5600000000000005,,,25.258064516129032,0
481,FF,2021-04-22,93.4,2.04,6.07,"Doolittle, Sean",500871,448281,,ball,12,Eduardo Escobar walks.   Nick Heath scores.    David Peralta to 3rd.    Carson Kelly to 2nd.,R,L,CIN,ARI,B,,,0,0,2021,0.34,22.919999999999998,0.53,3.81,670084.0,444482.0,608348.0,1,7,Top,,,571466,-4.604873328826354,-135.85445269350714,-4.249960921489896,5.214157548125999,31.241908196548053,-7.810589853469656,2.99,1.37,,,,93.0,2364.0,6.2,634514,54.31,,,,,,,,59,1,4-Seam Fastball,4,7,7,4,Standard,Standard,164,0.0,0.132,,,,,0,0-0,-0.53,-4.08,,,25.310492505353317,0
482,FF,2021-04-22,92.6,1.99,6.08,"Doolittle, Sean",608348,448281,walk,ball,11,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,B,,,3,2,2021,0.31,19.200000000000003,-0.6,4.11,,670084.0,444482.0,1,7,Top,,,571466,-7.260457242811721,-134.77778448152668,-2.730682841455001,5.345155913213905,27.903075373529663,-12.224607955610884,3.29,1.53,,,,92.3,2279.0,6.0,634514,54.51,,,0.7,1.0,0.0,0.0,,58,8,4-Seam Fastball,4,7,7,4,Standard,Standard,169,-0.02,0.591,,,,,0,3-2,0.6,-3.7199999999999998,,,24.61123110151188,0
483,FF,2021-04-22,93.7,1.88,6.07,"Doolittle, Sean",608348,448281,,ball,12,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,B,,,2,2,2021,0.28,21.240000000000002,1.6,2.94,,670084.0,444482.0,1,7,Top,,,571466,-1.3442325838290512,-136.35852846193546,-6.253662396563681,3.837238140917713,30.069783485330028,-8.86878919160436,3.24,1.57,,,,93.3,2309.0,6.1,634514,54.45,,,,,,,,58,7,4-Seam Fastball,4,7,7,4,Standard,Standard,168,0.0,0.181,,,,,0,2-2,-1.6,-3.3600000000000003,,,24.64247598719317,0
484,FF,2021-04-22,92.6,1.9,6.12,"Doolittle, Sean",608348,448281,,foul,12,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,S,,,2,2,2021,0.37,20.88,0.85,3.72,,670084.0,444482.0,1,7,Top,,,571466,-3.4867121249434745,-134.8864642891492,-4.126475926034391,5.30674130632694,29.091442417327187,-10.213033228476668,3.47,1.59,219.0,76.0,51.0,92.3,2317.0,6.1,634514,54.44,,,,,,,,58,6,4-Seam Fastball,4,7,7,4,Standard,Standard,169,0.0,0.0,,,,,1,2-2,-0.85,-4.4399999999999995,,,25.02159827213823,0
485,FF,2021-04-22,92.7,2.13,5.99,"Doolittle, Sean",608348,448281,,ball,11,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,B,,,1,2,2021,0.39,22.080000000000002,-1.37,3.43,,670084.0,444482.0,1,7,Top,,,571466,-9.72975954369202,-134.6795476334391,-4.715793155118556,6.780966327422106,28.918479352199533,-8.959305266866116,3.26,1.51,,,,92.2,2355.0,6.1,634514,54.42,,,,,,,,58,5,4-Seam Fastball,4,7,7,4,Strategic,Standard,163,0.0,0.082,,,,,0,1-2,1.37,-4.68,,,25.40453074433657,0
486,FF,2021-04-22,93.7,2.03,6.11,"Doolittle, Sean",608348,448281,,foul,1,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,S,,,1,2,2021,0.13,23.52,-0.81,3.53,,670084.0,444482.0,1,7,Top,,,571466,-7.583126400251877,-136.08501843010856,-5.164067432487003,3.4397260317166305,32.20991369724464,-6.928301120347179,3.47,1.59,113.0,84.1,8.0,92.8,2288.0,6.0,634514,54.48,,,,,,,,58,4,4-Seam Fastball,4,7,7,4,Standard,Standard,167,0.0,0.0,,,,,1,1-2,0.81,-1.56,,,24.418356456776948,0
487,FF,2021-04-22,93.8,2.09,6.04,"Doolittle, Sean",608348,448281,,foul,2,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,S,,,1,1,2021,0.42,20.28,0.22,3.11,,670084.0,444482.0,1,7,Top,,,571466,-5.73925086428396,-136.44259537178468,-5.55820477837917,6.497691269343377,28.39066700700296,-10.005197932172974,3.47,1.59,116.0,77.2,14.0,93.3,2303.0,5.9,634514,54.59,,,,,,,,58,3,4-Seam Fastball,4,7,7,4,Standard,Standard,164,0.0,-0.121,,,,,1,1-1,-0.22,-5.04,,,24.55223880597015,0
488,FF,2021-04-22,92.6,1.98,6.08,"Doolittle, Sean",608348,448281,,foul,2,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,S,,,1,0,2021,0.19,20.16,0.23,2.89,,670084.0,444482.0,1,7,Top,,,571466,-4.854208918086557,-134.65318455841586,-5.943508434846168,3.4229699902805253,30.052423345496784,-10.622026518622013,3.47,1.59,163.0,81.5,76.0,92.0,2230.0,6.1,634514,54.45,,,,,,,,58,2,4-Seam Fastball,4,7,7,4,Standard,Standard,163,0.0,-0.103,,,,,1,1-0,-0.23,-2.2800000000000002,,,24.08207343412527,0
489,FF,2021-04-22,92.8,2.02,6.1,"Doolittle, Sean",608348,448281,,ball,12,Carson Kelly walks.   Nick Heath to 3rd.    David Peralta to 2nd.,R,L,CIN,ARI,B,,,0,0,2021,0.37,21.240000000000002,1.36,3.67,,670084.0,444482.0,1,7,Top,,,571466,-2.494723446391222,-135.12775525328473,-4.252049922019201,5.0943723454100684,31.42762603775773,-9.881036143467156,3.25,1.47,,,,92.4,2326.0,6.1,634514,54.36,,,,,,,,58,1,4-Seam Fastball,4,7,7,4,Standard,Standard,166,0.0,0.089,,,,,0,0-0,-1.36,-4.4399999999999995,,,25.064655172413794,0
490,FF,2021-04-22,93.7,1.99,6.11,"Doolittle, Sean",444482,448281,single,hit_into_play,11,David Peralta singles on a line drive to left fielder Jesse Winker.   Andrew Young scores.    Wyatt Mathisen scores.    Nick Heath to 2nd.,L,L,CIN,ARI,X,7.0,line_drive,0,2,2021,0.28,21.240000000000002,-0.47,3.92,670370.0,621500.0,670084.0,1,7,Top,48.71,109.45,571466,-6.940998914577039,-136.25948434707618,-3.78205101529274,5.052721254623577,31.621863918693755,-9.547632818620912,3.41,1.56,256.0,97.1,14.0,93.2,2322.0,6.2,634514,54.34,0.851,0.824,0.9,1.0,1.0,0.0,4.0,57,4,4-Seam Fastball,4,5,7,4,Strategic,Standard,163,-0.118,1.478,,,,,1,0-2,0.47,-3.3600000000000003,,,24.7812166488794,0
491,CU,2021-04-22,76.8,2.52,5.82,"Doolittle, Sean",444482,448281,,foul,6,David Peralta singles on a line drive to left fielder Jesse Winker.   Andrew Young scores.    Wyatt Mathisen scores.    Nick Heath to 2nd.,L,L,CIN,ARI,S,,,0,2,2021,-1.08,-2.7600000000000002,0.69,2.63,670370.0,621500.0,670084.0,1,7,Top,,,571466,-1.905684072580655,-111.88867840437642,0.5978202038518088,-8.792740395089067,19.593622568953734,-34.39982872616711,3.41,1.56,,,,76.6,2573.0,6.0,634514,54.5,,,,,,,,57,3,Curveball,4,5,5,4,Strategic,Standard,266,0.0,0.0,,,,,1,0-2,-0.69,12.96,,,33.50260416666667,0
492,FF,2021-04-22,91.8,2.03,6.03,"Doolittle, Sean",444482,448281,,foul,12,David Peralta singles on a line drive to left fielder Jesse Winker.   Andrew Young scores.    Wyatt Mathisen scores.    Nick Heath to 2nd.,L,L,CIN,ARI,S,,,0,1,2021,0.3,19.44,0.97,3.24,670370.0,621500.0,670084.0,1,7,Top,,,571466,-3.3106151590870883,-133.64944172434247,-4.711131506001495,4.30202216814612,27.06891178300257,-11.91890523462096,3.41,1.56,135.0,110.8,5.0,91.7,2296.0,6.0,634514,54.45,,,,,,,,57,2,4-Seam Fastball,4,5,5,4,Strategic,Standard,166,0.0,-0.161,,,,,1,0-1,-0.97,-3.5999999999999996,,,25.010893246187365,0
493,FF,2021-04-22,92.7,1.98,6.03,"Doolittle, Sean",444482,448281,,called_strike,9,David Peralta singles on a line drive to left fielder Jesse Winker.   Andrew Young scores.    Wyatt Mathisen scores.    Nick Heath to 2nd.,L,L,CIN,ARI,S,,,0,0,2021,0.31,21.36,0.52,1.58,670370.0,621500.0,670084.0,1,7,Top,,,571466,-4.406113958309978,-134.6871289374506,-9.42098814762127,4.735592681772176,29.811942561104583,-8.65466918444204,3.39,1.58,,,,92.4,2315.0,6.2,634514,54.26,,,,,,,,57,1,4-Seam Fastball,4,5,5,4,Strategic,Standard,163,0.0,-0.152,,,,,1,0-0,-0.52,-3.7199999999999998,,,24.973031283710895,0
494,FF,2021-04-22,91.5,2.08,5.99,"Doolittle, Sean",670084,448281,walk,ball,12,Nick Heath walks.   Andrew Young to 3rd.    Wyatt Mathisen to 2nd.,L,L,CIN,ARI,B,,,3,2,2021,0.26,20.52,0.09,3.74,,670370.0,621500.0,1,7,Top,,,571466,-5.563603816664382,-133.21646121815488,-3.505258714509967,4.274931575669003,27.59885259504044,-11.270755922647496,3.23,1.47,,,,91.4,2244.0,6.1,634514,54.38,,,0.7,1.0,0.0,0.0,,56,6,4-Seam Fastball,4,5,5,4,Standard,Standard,164,-0.06,0.591,,,,,0,3-2,-0.09,-3.12,,,24.524590163934427,0
