,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
88,CH,2019-06-06,90.0,-2.94,6.05,"Hicks, Jordan",571466,663855,strikeout,swinging_strike,13.0,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,S,2.0,,1,2,2019,-0.66,1.32,-0.39,0.54,,,,1,9,Top,,,446308,7.60582863472562,-130.71722952728,-7.86886600406591,-8.97491803879503,25.6787670772749,-29.5752819975817,3.0,1.5,,,,89.2,,5.8,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.75,,,0.0,1.0,0.0,0.0,,69,6,Changeup,3,1,1,3,1,3,1,3,Standard,Standard,260.0,0.023,-0.125,1,1-2,0.39,7.92,1
89,CH,2019-06-06,88.9,-2.91,6.23,"Hicks, Jordan",571466,663855,,foul,7.0,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,S,,,1,2,2019,-0.45,-4.08,-0.42,1.54,,,,1,9,Top,,,446308,6.9414955061992,-129.225404481808,-4.73843130252271,-6.25449513030969,24.6461812183028,-35.2355573161576,3.11,1.5,,,,88.2,797.0,5.7,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.81,,,,,,,,69,5,Changeup,3,1,1,3,1,3,1,3,Standard,Standard,307.0,0.0,0.0,1,1-2,0.42,5.4,0
90,SI,2019-06-06,99.6,-2.82,6.19,"Hicks, Jordan",571466,663855,,ball,3.0,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,B,,,0,2,2019,-1.39,8.52,0.82,3.05,,,,1,9,Top,,,446308,13.0622421449816,-144.328660777959,-4.79008083019634,-22.130488307556,31.3064723060855,-21.583118693507,3.08,1.5,,,,98.8,2107.0,5.9,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.56,,,,,,,,69,4,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,243.0,0.0,0.019,0,0-2,-0.82,16.68,0
91,SL,2019-06-06,83.0,-2.86,6.13,"Hicks, Jordan",571466,663855,,foul,6.0,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,S,,,0,2,2019,0.58,-3.84,0.34,2.0,,,,1,9,Top,,,446308,6.1514971021368,-120.659971283729,-2.34671364842528,4.37058719447665,22.9574235544698,-34.9997136984588,3.05,1.5,,,,82.0,2382.0,5.6,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.9,,,,,,,,69,3,Slider,3,1,1,3,1,3,1,3,Standard,Standard,62.0,0.0,0.0,1,0-2,-0.34,-6.959999999999999,0
92,SL,2019-06-06,83.4,-3.17,6.02,"Hicks, Jordan",571466,663855,,swinging_strike,13.0,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,S,,,0,1,2019,0.61,-3.84,-0.05,0.93,,,,1,9,Top,,,446308,5.92182723602239,-121.269891683193,-4.66152198116869,4.80344371897786,21.3111869957649,-34.6476538942453,3.09,1.56,,,,82.5,2423.0,5.5,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,55.02,,,,,,,,69,2,Slider,3,1,1,3,1,3,1,3,Standard,Standard,63.0,0.0,-0.041,1,0-1,0.05,-7.32,1
93,SI,2019-06-06,99.1,-2.81,6.24,"Hicks, Jordan",571466,663855,,called_strike,2.0,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,S,,,0,0,2019,-1.35,8.64,0.21,3.23,,,,1,9,Top,,,446308,11.2301029504353,-143.884273042528,-4.41178231159359,-21.0236676829452,31.1161802552299,-21.5869024838335,3.19,1.46,,,,98.4,1909.0,5.9,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.62,,,,,,,,69,1,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,242.0,0.0,-0.03,1,0-0,-0.21,16.200000000000003,0
94,SL,2019-06-06,83.8,-2.88,6.2,"Hicks, Jordan",578428,663855,out,hit_into_play,5.0,Jose Iglesias flies out to left fielder Marcell Ozuna.,R,R,R,STL,CIN,X,7.0,fly_ball,1,1,2019,1.13,0.24,0.01,2.27,,,,0,9,Top,44.68,93.25,446308,4.45608738946639,-121.850426018059,-2.67268619159332,10.0837347811401,23.0175869438257,-31.7054156250933,2.98,1.39,313.0,83.8,32.0,82.6,2188.0,5.4,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,55.08,0.033,0.041,0.0,1.0,0.0,0.0,3.0,68,3,Slider,3,1,1,3,1,3,1,3,Standard,Standard,91.0,0.037,-0.236,1,1-1,-0.01,-13.559999999999999,0
95,SI,2019-06-06,98.5,-2.9,6.09,"Hicks, Jordan",578428,663855,,swinging_strike,13.0,Jose Iglesias flies out to left fielder Marcell Ozuna.,R,R,R,STL,CIN,S,,,1,0,2019,-1.27,6.12,-0.89,1.94,,,,0,9,Top,,,446308,8.35829425922054,-143.198420922607,-6.99293272399504,-19.2716470583731,30.5759081352429,-23.8371326682823,3.05,1.43,,,,98.5,1779.0,6.2,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.32,,,,,,,,68,2,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,248.0,0.0,-0.05,1,1-0,0.89,15.24,1
96,SL,2019-06-06,83.6,-3.02,6.04,"Hicks, Jordan",578428,663855,,ball,12.0,Jose Iglesias flies out to left fielder Marcell Ozuna.,R,R,R,STL,CIN,B,,,0,0,2019,0.97,0.0,0.72,3.66,,,,0,9,Top,,,446308,6.70815750535404,-121.545944156586,0.887959437404067,8.30313566998244,21.7794889527371,-32.5401818825783,2.98,1.43,,,,83.3,2291.0,5.9,566600,663855,446308,502671,543939,576397,657557,542303,664056,622168,54.57,,,,,,,,68,1,Slider,3,1,1,3,1,3,1,3,Standard,Standard,90.0,0.0,0.037,0,0-0,-0.72,-11.64,0
97,SI,2019-06-02,100.3,-2.46,6.3,"Hicks, Jordan",518792,663855,single,hit_into_play,4.0,Jason Heyward singles on a sharp ground ball to left fielder Marcell Ozuna.   Willson Contreras to 3rd.,R,L,R,STL,CHC,X,7.0,ground_ball,3,1,2019,-1.31,11.879999999999999,-0.67,2.74,,,575929.0,1,9,Top,98.3,78.57,668800,8.13239178890105,-145.799817829922,-6.89616003997076,-20.8028137696107,33.9214142534236,-16.5002785954464,3.53,1.67,131.0,109.5,3.0,101.1,2010.0,6.8,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,53.75,0.633,0.579,0.9,1.0,1.0,0.0,4.0,61,5,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic,233.0,-0.082,0.353,1,3-1,0.67,15.72,0
98,SI,2019-06-02,100.5,-2.39,6.37,"Hicks, Jordan",518792,663855,,called_strike,4.0,Jason Heyward singles on a sharp ground ball to left fielder Marcell Ozuna.   Willson Contreras to 3rd.,R,L,R,STL,CHC,S,,,3,0,2019,-1.35,8.76,-0.63,2.95,,,575929.0,1,9,Top,,,668800,7.9805741986807,-146.043447209402,-5.81363049778873,-20.9743702598642,32.8183807303111,-20.737286136148,3.71,1.72,,,,100.1,1915.0,6.0,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.48,,,,,,,,61,4,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic,242.0,0.0,-0.077,1,3-0,0.63,16.200000000000003,0
99,SI,2019-06-02,101.8,-2.21,6.41,"Hicks, Jordan",518792,663855,,ball,11.0,Jason Heyward singles on a sharp ground ball to left fielder Marcell Ozuna.   Willson Contreras to 3rd.,R,L,R,STL,CHC,B,,,2,0,2019,-1.68,10.68,-1.5,3.23,,,575929.0,1,9,Top,,,668800,5.99955455306653,-147.98272507288,-5.74349739066113,-25.9960345830062,36.5501748582048,-17.949079038252,3.53,1.67,,,,101.5,2097.0,6.3,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.24,,,,,,,,61,3,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic,242.0,0.0,0.119,0,2-0,1.5,20.16,0
100,SI,2019-06-02,100.8,-2.2,6.4,"Hicks, Jordan",518792,663855,,ball,14.0,Jason Heyward singles on a sharp ground ball to left fielder Marcell Ozuna.   Willson Contreras to 3rd.,R,L,R,STL,CHC,B,,,1,0,2019,-1.45,13.080000000000002,0.91,1.59,,,575929.0,1,9,Top,,,668800,12.0648377446727,-146.086841237127,-10.6098628017244,-23.5379006959698,31.6013403916211,-14.3730392836519,3.53,1.65,,,,101.0,2169.0,6.4,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.09,,,,,,,,61,2,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic,233.0,0.0,0.077,0,1-0,-0.91,17.4,0
101,SI,2019-06-02,100.9,-2.41,6.26,"Hicks, Jordan",518792,663855,,ball,14.0,Jason Heyward singles on a sharp ground ball to left fielder Marcell Ozuna.   Willson Contreras to 3rd.,R,L,R,STL,CHC,B,,,0,0,2019,-1.37,13.440000000000001,0.9,2.36,,,575929.0,1,9,Top,,,668800,12.3665718112945,-146.251421977445,-8.0673561438187,-22.3608961744547,33.2390347248536,-14.6190642738291,3.53,1.6,,,,100.4,2167.0,6.2,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.34,,,,,,,,61,1,Sinker,2,0,0,2,0,2,0,2,Standard,Strategic,231.0,0.0,0.043,0,0-0,-0.9,16.44,0
102,CH,2019-06-02,90.9,-2.56,6.12,"Hicks, Jordan",575929,663855,walk,ball,13.0,Willson Contreras walks.,R,R,R,STL,CHC,B,,,3,2,2019,-0.36,8.879999999999999,-1.34,1.86,,,,1,9,Top,,,668800,3.83027408405443,-132.22852038303,-6.32201662524464,-5.01004138158076,29.0018929659809,-22.4115480225185,3.21,1.46,,,,90.8,1546.0,6.3,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.2,,,0.7,1.0,0.0,0.0,,60,6,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,206.0,-0.049,0.218,0,3-2,1.34,4.32,0
103,SL,2019-06-02,87.9,-2.53,6.14,"Hicks, Jordan",575929,663855,,ball,14.0,Willson Contreras walks.,R,R,R,STL,CHC,B,,,2,2,2019,0.84,1.32,2.54,1.11,,,,1,9,Top,,,668800,10.4888566180319,-127.54990073379,-6.20098511278291,6.92463192551278,26.1708831352461,-29.976873974828,3.21,1.43,,,,87.2,2633.0,6.0,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.47,,,,,,,,60,5,Slider,2,0,0,2,0,2,0,2,Standard,Standard,97.0,0.0,0.075,0,2-2,-2.54,-10.08,0
104,SL,2019-06-02,88.7,-2.68,6.15,"Hicks, Jordan",575929,663855,,ball,14.0,Willson Contreras walks.,R,R,R,STL,CHC,B,,,1,2,2019,0.58,-1.7999999999999998,2.12,1.35,,,,1,9,Top,,,668800,10.4504528966784,-128.665598206706,-5.27633697832249,4.24536266691833,26.6452539513104,-32.954080219631,3.21,1.56,,,,88.0,2530.0,6.0,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.49,,,,,,,,60,4,Slider,2,0,0,2,0,2,0,2,Standard,Standard,76.0,0.0,0.031,0,1-2,-2.12,-6.959999999999999,0
105,SI,2019-06-02,101.0,-2.41,6.39,"Hicks, Jordan",575929,663855,,ball,11.0,Willson Contreras walks.,R,R,R,STL,CHC,B,,,0,2,2019,-1.29,12.24,-1.18,4.46,,,,1,9,Top,,,668800,6.44364681234228,-146.942700855265,-2.45998224641682,-20.0525408496564,35.2308523149516,-17.1263009213703,3.21,1.43,,,,100.6,2023.0,6.1,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.38,,,,,,,,60,3,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,232.0,0.0,0.019,0,0-2,1.18,15.48,0
106,SL,2019-06-02,86.3,-2.77,6.13,"Hicks, Jordan",575929,663855,,swinging_strike,14.0,Willson Contreras walks.,R,R,R,STL,CHC,S,,,0,1,2019,1.09,0.12,1.41,1.15,,,,1,9,Top,,,668800,7.70319305553769,-125.230990850514,-5.49841627868389,9.47509167001327,28.2487336472511,-31.0397004045059,3.21,1.49,,,,85.2,2588.0,6.0,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.48,,,,,,,,60,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,91.0,0.0,-0.041,1,0-1,-1.41,-13.080000000000002,1
107,SI,2019-06-02,100.6,-2.34,6.41,"Hicks, Jordan",575929,663855,,called_strike,3.0,Willson Contreras walks.,R,R,R,STL,CHC,S,,,0,0,2019,-1.52,10.08,0.41,3.06,,,,1,9,Top,,,668800,11.2009370001021,-146.054591237795,-5.92912806449602,-24.3112913044068,32.0452281937585,-18.9723332033179,3.21,1.55,,,,100.6,2091.0,6.3,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.22,,,,,,,,60,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,241.0,0.0,-0.03,1,0-0,-0.41,18.240000000000002,0
108,SL,2019-06-02,87.0,-2.57,6.16,"Hicks, Jordan",595879,663855,strikeout,swinging_strike,14.0,Javier Baez strikes out swinging.,R,R,R,STL,CHC,S,2.0,,2,2,2019,0.85,2.52,1.21,1.52,,,,0,9,Top,,,668800,7.30245809034501,-126.421289980055,-5.3035973168119,7.38742121290333,26.9071920101851,-29.0728726568189,3.41,1.62,,,,86.3,2655.0,6.0,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.5,,,0.0,1.0,0.0,0.0,,59,5,Slider,2,0,0,2,0,2,0,2,Standard,Standard,104.0,0.037,-0.217,1,2-2,-1.21,-10.2,1
109,SL,2019-06-02,86.6,-2.54,6.2,"Hicks, Jordan",595879,663855,,ball,14.0,Javier Baez strikes out swinging.,R,R,R,STL,CHC,B,,,1,2,2019,0.89,-0.12,2.5,1.22,,,,0,9,Top,,,668800,10.138511721422,-125.582419719489,-5.57458894830619,7.2636438458651,24.6756053517348,-31.3991706362822,3.41,1.73,,,,85.7,2565.0,5.8,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.65,,,,,,,,59,4,Slider,2,0,0,2,0,2,0,2,Standard,Standard,90.0,0.0,0.042,0,1-2,-2.5,-10.68,0
110,SL,2019-06-02,86.0,-2.79,6.09,"Hicks, Jordan",595879,663855,,swinging_strike,14.0,Javier Baez strikes out swinging.,R,R,R,STL,CHC,S,,,1,1,2019,1.02,-0.8400000000000001,1.15,1.17,,,,0,9,Top,,,668800,7.24605603235451,-124.966055299993,-5.1866024518074,8.97841811641185,27.2501631305439,-31.9950249626103,3.41,1.62,,,,85.3,2558.0,6.1,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.39,,,,,,,,59,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,86.0,0.0,-0.061,1,1-1,-1.15,-12.24,1
111,SL,2019-06-02,87.1,-2.59,6.18,"Hicks, Jordan",595879,663855,,foul,5.0,Javier Baez strikes out swinging.,R,R,R,STL,CHC,S,,,1,0,2019,0.91,1.6800000000000002,0.25,2.45,,,,0,9,Top,,,668800,4.95385856183946,-126.826501467401,-3.1102318572902,8.79954211113012,23.330267448524,-30.3529792816369,3.41,1.62,,,,87.0,2376.0,5.9,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.55,,,,,,,,59,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,99.0,0.0,-0.05,1,1-0,-0.25,-10.92,0
112,SI,2019-06-02,99.9,-2.42,6.52,"Hicks, Jordan",595879,663855,,ball,12.0,Javier Baez strikes out swinging.,R,R,R,STL,CHC,B,,,0,0,2019,-1.25,10.8,0.89,3.67,,,,0,9,Top,,,668800,11.9586099184233,-145.011785563183,-4.5960753699746,-20.0492554855872,28.8386633134292,-18.7088721432181,3.41,1.61,,,,100.0,1953.0,6.1,566597,663855,668800,502671,543939,576397,657557,542303,664056,451594,54.37,,,,,,,,59,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,234.0,0.0,0.037,0,0-0,-0.89,15.0,0
113,SI,2019-05-31,101.8,-2.3,6.24,"Hicks, Jordan",592178,663855,out,hit_into_play,2.0,"Kris Bryant grounds out, third baseman Matt Carpenter to first baseman Paul Goldschmidt.",R,R,R,STL,CHC,X,5.0,ground_ball,2,2,2019,-1.29,6.48,0.17,2.95,,518614.0,,2,10,Top,111.51,172.54,446308,10.0811925762086,-147.957806681715,-5.32982902643594,-21.3333304217788,32.0358173417651,-23.1193815554218,3.22,1.57,2.0,77.7,-51.0,102.5,1894.0,6.5,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,53.99,0.087,0.078,0.0,1.0,0.0,0.0,2.0,70,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,247.0,0.104,-0.274,1,2-2,-0.17,15.48,0
114,SL,2019-05-31,88.9,-2.58,6.12,"Hicks, Jordan",592178,663855,,ball,14.0,"Kris Bryant grounds out, third baseman Matt Carpenter to first baseman Paul Goldschmidt.",R,R,R,STL,CHC,B,,,1,2,2019,0.87,-2.88,1.16,0.83,,518614.0,,2,10,Top,,,446308,7.34011699154463,-129.23522249136,-6.43841721321069,8.30477158400288,24.488437225235,-33.8575276936413,3.12,1.54,,,,88.7,2586.0,6.0,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.47,,,,,,,,70,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,75.0,0.0,0.034,0,1-2,-1.16,-10.44,0
115,SL,2019-05-31,89.1,-2.68,6.09,"Hicks, Jordan",592178,663855,,swinging_strike,9.0,"Kris Bryant grounds out, third baseman Matt Carpenter to first baseman Paul Goldschmidt.",R,R,R,STL,CHC,S,,,1,1,2019,0.81,-1.6800000000000002,0.4,1.73,,518614.0,,2,10,Top,,,446308,5.86292981939969,-129.73867578308,-4.4358363215056,8.1141613332644,23.2908261869037,-33.1999366755414,3.22,1.57,,,,89.1,2628.0,5.9,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.55,,,,,,,,70,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,80.0,0.0,-0.071,1,1-1,-0.4,-9.72,1
116,SL,2019-05-31,89.0,-2.55,6.06,"Hicks, Jordan",592178,663855,,ball,14.0,"Kris Bryant grounds out, third baseman Matt Carpenter to first baseman Paul Goldschmidt.",R,R,R,STL,CHC,B,,,0,1,2019,0.86,-0.48,1.72,1.34,,518614.0,,2,10,Top,,,446308,8.62197881352269,-129.352968618644,-5.50872831112129,8.0671512665803,23.2276549621398,-31.8290917829944,3.17,1.48,,,,88.8,2485.0,5.9,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.57,,,,,,,,70,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,88.0,0.0,0.017,0,0-1,-1.72,-10.32,0
117,SI,2019-05-31,103.8,-2.28,6.24,"Hicks, Jordan",592178,663855,,foul,1.0,"Kris Bryant grounds out, third baseman Matt Carpenter to first baseman Paul Goldschmidt.",R,R,R,STL,CHC,S,,,0,0,2019,-1.15,11.64,-0.6,2.75,,518614.0,,2,10,Top,,,446308,7.65601843398515,-151.01848952563,-7.23856225656142,-19.5644672470931,34.0408110730347,-15.7379590266188,3.22,1.57,172.0,65.9,52.0,104.4,2014.0,6.5,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.03,,,,,,,,70,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,230.0,0.0,-0.042,1,0-0,0.6,13.799999999999999,0
118,SI,2019-05-31,102.5,-2.11,6.36,"Hicks, Jordan",656941,663855,strikeout,swinging_strike,3.0,Kyle Schwarber strikes out swinging.,R,L,R,STL,CHC,S,2.0,,2,2,2019,-1.25,10.68,0.67,2.97,,518614.0,,1,10,Top,,,446308,10.9333236650781,-148.915692229698,-6.51509379210041,-21.3350728984398,33.2519434746301,-17.5277110740921,3.32,1.58,,,,103.1,2042.0,6.6,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,53.95,,,0.0,1.0,0.0,0.0,,69,6,Sinker,1,1,1,1,1,1,1,1,Strategic,Standard,235.0,0.092,-0.327,1,2-2,-0.67,15.0,1
119,SI,2019-05-31,103.1,-2.3,6.27,"Hicks, Jordan",656941,663855,,foul,2.0,Kyle Schwarber strikes out swinging.,R,L,R,STL,CHC,S,,,2,2,2019,-1.3,9.72,0.26,2.8,,518614.0,,1,10,Top,,,446308,10.4810177643023,-149.738434663591,-6.66669859556738,-22.1323737722849,33.2642950187149,-18.4902803455289,3.32,1.58,235.0,80.3,50.0,103.8,2070.0,6.6,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,53.93,,,,,,,,69,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,238.0,0.0,0.0,1,2-2,-0.26,15.600000000000001,0
120,SI,2019-05-31,103.7,-2.14,6.28,"Hicks, Jordan",656941,663855,,ball,3.0,Kyle Schwarber strikes out swinging.,R,L,R,STL,CHC,B,,,1,2,2019,-1.24,11.040000000000001,0.35,3.34,,518614.0,,1,10,Top,,,446308,10.2246078297343,-150.716288367668,-5.54771047129583,-21.4925183323198,34.173194809535,-16.8508995947275,3.4,1.57,,,,104.4,2143.0,6.6,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,53.93,,,,,,,,69,4,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,233.0,0.0,0.06,0,1-2,-0.35,14.879999999999999,0
121,CH,2019-05-31,93.2,-2.68,6.05,"Hicks, Jordan",656941,663855,,ball,13.0,Kyle Schwarber strikes out swinging.,R,L,R,STL,CHC,B,,,0,2,2019,-0.99,0.72,-0.04,-1.53,,,518614.0,1,10,Top,,,446308,8.84371825318034,-134.865932737238,-13.6692799056316,-13.8614344767685,28.1974587789708,-28.8181525894307,3.26,1.66,,,,92.5,1075.0,6.1,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.41,,,,,,,,69,3,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,266.0,-0.06,0.026,0,0-2,0.04,11.879999999999999,0
122,SI,2019-05-31,102.6,-2.34,6.21,"Hicks, Jordan",656941,663855,,foul,6.0,Kyle Schwarber strikes out swinging.,R,L,R,STL,CHC,S,,,0,1,2019,-1.29,14.04,0.64,2.26,,,518614.0,1,10,Top,,,446308,11.6497360660578,-148.981446052248,-8.86807290022933,-22.0620306442659,32.2202250918988,-12.6716288221492,3.32,1.58,167.0,75.6,21.0,103.6,2105.0,6.7,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,53.8,,,,,,,,69,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,228.0,0.0,-0.066,1,0-1,-0.64,15.48,0
123,SI,2019-05-31,103.4,-2.36,6.31,"Hicks, Jordan",656941,663855,,called_strike,6.0,Kyle Schwarber strikes out swinging.,R,L,R,STL,CHC,S,,,0,0,2019,-1.56,9.24,0.49,2.15,,,518614.0,1,10,Top,,,446308,11.9259317482531,-150.043569096114,-8.52593000850174,-26.345115668502,33.774669181001,-18.8147920899075,3.29,1.6,,,,103.6,1935.0,6.4,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.11,,,,,,,,69,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,244.0,0.0,-0.055,1,0-0,-0.49,18.72,0
124,SL,2019-05-31,87.2,-2.51,6.16,"Hicks, Jordan",518614,663855,walk,ball,14.0,Daniel Descalso walks.,R,L,R,STL,CHC,B,,,3,2,2019,1.18,-0.24,0.39,1.4,,,,1,10,Top,,,446308,4.54027604754468,-126.856942623102,-5.18063081629167,11.6311053169116,26.1618432374978,-31.5996895683301,3.26,1.66,,,,86.5,2561.0,5.9,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.62,,,0.7,1.0,0.0,0.0,,68,6,Slider,1,1,1,1,1,1,1,1,Standard,Strategic,89.0,-0.06,0.218,0,3-2,-0.39,-14.16,0
125,SI,2019-05-31,102.6,-2.29,6.29,"Hicks, Jordan",518614,663855,,ball,11.0,Daniel Descalso walks.,R,L,R,STL,CHC,B,,,2,2,2019,-1.22,11.76,-0.07,3.67,,,,1,10,Top,,,446308,9.2055009783872,-149.12963649521,-4.55970821732658,-20.3078904696215,32.5748210155952,-16.670326074601,3.23,1.63,,,,102.8,2065.0,6.2,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.27,,,,,,,,68,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,231.0,0.0,0.075,0,2-2,0.07,14.64,0
126,CH,2019-05-31,93.6,-2.53,6.27,"Hicks, Jordan",518614,663855,,ball,13.0,Daniel Descalso walks.,R,L,R,STL,CHC,B,,,1,2,2019,-0.8,2.64,-1.33,1.84,,,,1,10,Top,,,446308,4.82456400766886,-136.20480163121,-6.20193041723578,-10.9188212666067,26.8736755191442,-28.424220400127,3.14,1.66,,,,93.6,706.0,6.1,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.42,,,,,,,,68,4,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,255.0,0.0,0.031,0,1-2,1.33,9.600000000000001,0
127,CH,2019-05-31,93.7,-2.46,6.26,"Hicks, Jordan",518614,663855,,swinging_strike,13.0,Daniel Descalso walks.,R,L,R,STL,CHC,S,,,1,1,2019,-0.73,1.6800000000000002,-0.25,0.98,,,,1,10,Top,,,446308,7.27344404823931,-136.115156453566,-8.19231994208644,-10.5258690439163,26.8243148704085,-29.0476464636846,3.23,1.54,,,,93.5,739.0,6.1,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.43,,,,,,,,68,3,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,259.0,0.0,-0.044,1,1-1,0.25,8.76,1
128,SL,2019-05-31,87.0,-2.68,5.98,"Hicks, Jordan",518614,663855,,called_strike,3.0,Daniel Descalso walks.,R,L,R,STL,CHC,S,,,1,0,2019,1.11,1.32,0.29,3.02,,,,1,10,Top,,,446308,4.86955719763195,-126.746219651799,-1.21269707458003,10.9532905885457,23.6407799641214,-30.998039935303,3.26,1.57,,,,87.0,2608.0,6.1,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.45,,,,,,,,68,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,96.0,0.0,-0.037,1,1-0,-0.29,-13.32,0
129,SL,2019-05-31,89.1,-2.77,6.05,"Hicks, Jordan",518614,663855,,ball,14.0,Daniel Descalso walks.,R,L,R,STL,CHC,B,,,0,0,2019,0.94,-2.04,0.69,-0.06,,,,1,10,Top,,,446308,6.49712669671625,-129.525225881229,-8.60230496019901,9.22993498650247,24.5335370412245,-32.6178849991187,3.38,1.54,,,,88.8,2673.0,5.9,566595,663855,446308,502671,543939,572761,657557,542303,664056,451594,54.56,,,,,,,,68,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,80.0,0.0,0.028,0,0-0,-0.69,-11.28,0
