,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
23,FF,2021-09-29,93.3,-3.09,5.65,"LeMahieu, DJ",518934,621244,,foul,8.0,"DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero.",R,R,R,TOR,NYY,S,,,0,1,2021,-0.87,15.48,-0.17,2.11,,,,0,4,Top,,,624512,9.448997692311362,-135.34402750807348,-6.147554857558721,-12.800917425401554,31.54976332186615,-15.084961751089049,3.55,1.63,250.0,91.0,16.0,93.3,2144.0,6.6,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,53.89,,,,,,,,25,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Strategic,223.0,0.0,-0.052,1,0-1,0.17,10.44,0
24,FF,2021-09-29,91.9,-3.15,5.64,"LeMahieu, DJ",518934,621244,,foul,11.0,"DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero.",R,R,R,TOR,NYY,S,,,0,0,2021,-1.2,16.200000000000003,-1.09,2.65,,,,0,4,Top,,,624512,7.857972773040417,-133.5895871186062,-4.637455521089973,-16.129608060122596,30.32161952657535,-15.14744970721381,3.55,1.63,166.0,60.8,43.0,92.0,2133.0,6.5,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,53.99,,,,,,,,25,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Strategic,223.0,0.0,-0.038,1,0-0,1.09,14.399999999999999,0
25,CU,2021-09-29,82.7,-3.41,5.46,"LeMahieu, DJ",518934,621244,strikeout,swinging_strike,14.0,DJ LeMahieu strikes out swinging.,R,R,R,TOR,NYY,S,2.0,,0,2,2021,1.61,-5.64,0.87,0.79,,,,0,1,Top,,,624512,6.584645514304955,-120.16502392293629,-3.051973090118837,13.715706548102018,28.822833136346933,-36.15532277213257,3.55,1.63,,,,81.6,2232.0,6.2,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.33,,,0.0,1.0,0.0,0.0,,1,3,Curveball,0,0,0,0,0,0,0,0,Strategic,Strategic,45.0,0.022,-0.151,1,0-2,-0.87,-19.32,1
26,SL,2021-09-29,77.0,-4.15,2.0,"LeMahieu, DJ",518934,643256,out,hit_into_play,12.0,DJ LeMahieu lines out to right fielder Teoscar Hernandez.,R,R,R,TOR,NYY,X,9.0,line_drive,0,1,2021,0.44,6.48,1.01,3.42,,,543309.0,2,7,Top,192.81,105.67,624512,10.089553311357824,-111.18247730677427,9.169724356130567,1.7404479722166997,21.265341983059923,-29.89757011348693,3.55,1.63,331.0,94.5,22.0,76.4,2338.0,6.4,632296,643256,624512,665489,543760,669289,666182,572816,543807,606192,54.08,0.214,0.254,0.0,1.0,0.0,0.0,3.0,55,2,Slider,5,5,5,5,5,5,5,5,Standard,Strategic,78.0,0.041,-0.185,1,0-1,-1.01,-5.28,0
27,SI,2021-09-29,93.0,-3.22,5.59,"LeMahieu, DJ",518934,621244,,foul,4.0,DJ LeMahieu strikes out swinging.,R,R,R,TOR,NYY,S,,,0,1,2021,-1.42,16.080000000000002,-0.81,2.75,,,,0,1,Top,,,624512,9.271511555824304,-134.98321571233475,-4.405189220153566,-19.38640621039461,30.916791747073432,-15.036380552831163,3.55,1.63,157.0,68.1,61.0,92.8,2143.0,6.4,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.08,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Strategic,222.0,0.0,-0.052,1,0-1,0.81,17.04,0
28,FF,2021-09-29,93.9,-3.3,5.69,"LeMahieu, DJ",518934,621244,,called_strike,5.0,DJ LeMahieu strikes out swinging.,R,R,R,TOR,NYY,S,,,0,0,2021,-0.95,16.56,-0.02,2.75,,,,0,1,Top,,,624512,10.560570983304425,-136.14165770159693,-4.825859030322292,-14.292148099535924,33.61720687489463,-14.200723936888991,3.34,1.61,,,,93.1,2372.0,6.3,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.18,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,223.0,0.0,-0.038,1,0-0,0.02,11.399999999999999,0
29,SI,2021-09-29,85.5,-4.2,2.03,"LeMahieu, DJ",518934,643256,,called_strike,13.0,DJ LeMahieu lines out to right fielder Teoscar Hernandez.,R,R,R,TOR,NYY,S,,,0,0,2021,-0.78,-11.399999999999999,-1.11,2.31,,,543309.0,2,7,Top,,,624512,8.829167749418389,-123.73040659713756,8.995612160185933,-9.913378646561329,27.33127012277069,-44.20430506103486,3.4,1.6,,,,84.8,2111.0,6.4,632296,643256,624512,665489,543760,669289,666182,572816,543807,606192,54.11,,,,,,,,55,1,Sinker,5,5,5,5,5,5,5,5,Standard,Strategic,287.0,0.0,-0.041,1,0-0,1.11,9.36,0
30,CH,2021-09-28,81.7,2.24,5.7,"LeMahieu, DJ",518934,547943,walk,ball,7.0,DJ LeMahieu walks.   Gio Urshela to 2nd.,R,R,L,TOR,NYY,B,,,3,1,2021,1.27,4.4399999999999995,-0.68,1.56,,,570482.0,1,5,Top,,,643376,-9.061036675672677,-118.51528699970429,-3.3692243117566854,13.794327934312506,25.353630095938502,-28.18333027954255,3.38,1.62,,,,81.6,1469.0,6.7,632288,547943,643376,665489,543760,669289,666182,572816,543807,606192,53.84,,,0.7,1.0,0.0,0.0,,36,5,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,111.0,-0.051,0.197,0,3-1,0.68,-15.24,0
31,FC,2021-09-28,88.2,2.15,5.81,"LeMahieu, DJ",518934,547943,,ball,13.0,DJ LeMahieu walks.   Gio Urshela to 2nd.,R,R,L,TOR,NYY,B,,,2,1,2021,0.27,9.36,-1.83,2.18,,,570482.0,1,5,Top,,,643376,-10.266907931409632,-128.0324641847752,-4.317288380727887,5.108038647297859,27.106455138496383,-22.877678514280703,3.22,1.55,,,,88.4,2004.0,6.6,632288,547943,643376,665489,543760,669289,666182,572816,543807,606192,53.88,,,,,,,,36,4,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,139.0,0.0,0.136,0,2-1,1.83,-3.24,0
32,FC,2021-09-28,87.0,2.2,5.9,"LeMahieu, DJ",518934,547943,,ball,11.0,DJ LeMahieu walks.   Gio Urshela to 2nd.,R,R,L,TOR,NYY,B,,,1,1,2021,0.18,9.72,-0.29,4.38,,,570482.0,1,5,Top,,,643376,-6.363352690476785,-126.60234463826018,0.9112151826474048,3.2986724214646204,27.147103190644728,-23.945043318868716,3.24,1.55,,,,87.1,2040.0,6.5,632288,547943,643376,665489,543760,669289,666182,572816,543807,606192,54.05,,,,,,,,36,3,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,146.0,0.0,0.061,0,1-1,0.29,-2.16,0
