,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
20,SI,2021-09-28,88.6,-1.16,6.23,"Wainwright, Adam",541645,425794,,swinging_strike,1,"Avisail Garcia grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,STL,MIL,S,,,0,0,2021,-0.96,9.0,-0.43,3.5,,,,2,5,Top,,,668800,3.8173003039984,-129.02386915064008,-2.2339828092329705,-11.538051160062704,25.132346595716538,-23.49704851555227,3.55,1.63,,,,89.5,2208.0,6.7,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.84,,,,,,,,41,1,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard,203.0,0.0,-0.018,1,0-0,0.43,11.52,1
21,SI,2021-09-28,89.0,-1.13,6.09,"Wainwright, Adam",592885,425794,strikeout,called_strike,12,Christian Yelich called out on strikes.,R,L,R,STL,MIL,S,2.0,,1,2,2021,-0.7,9.24,0.92,2.46,,,,1,5,Top,,,668800,6.557281765661516,-129.55202953729187,-4.558548604642914,-9.154418512020838,24.57574648729256,-22.72450008237401,3.31,1.48,,,,90.0,2212.0,6.7,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.82,,,0.0,1.0,0.0,0.0,,40,5,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard,206.0,0.021,-0.114,1,1-2,-0.92,8.399999999999999,0
22,SI,2021-09-28,89.0,-1.26,6.13,"Wainwright, Adam",592885,425794,,ball,11,Christian Yelich called out on strikes.,R,L,R,STL,MIL,B,,,0,2,2021,-0.57,11.879999999999999,-0.98,3.94,,,,1,5,Top,,,668800,1.8981439240913849,-129.73979217768468,-1.4727300332150852,-6.828860984734896,25.47826232329937,-20.83640386898169,3.29,1.67,,,,90.1,2155.0,6.7,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.79,,,,,,,,40,4,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard,204.0,0.0,0.013,0,0-2,0.98,6.84,0
23,FC,2021-09-28,85.4,-1.11,6.33,"Wainwright, Adam",592885,425794,,foul,1,Christian Yelich called out on strikes.,R,L,R,STL,MIL,S,,,0,2,2021,0.45,2.88,-0.29,3.13,,,,1,5,Top,,,668800,1.0312503254491714,-124.44557775799171,-1.803599207027676,4.492396934738733,22.39087980541701,-29.57506068358293,3.49,1.6,251.0,94.6,18.0,86.1,2352.0,6.4,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.06,,,,,,,,40,3,Cutter,2,2,2,2,2,2,2,2,Strategic,Standard,140.0,0.0,0.0,1,0-2,0.29,-5.4,0
24,CU,2021-09-28,74.1,-1.23,6.33,"Wainwright, Adam",592885,425794,,foul,7,Christian Yelich called out on strikes.,R,L,R,STL,MIL,S,,,0,1,2021,1.25,-16.080000000000002,-0.42,2.16,,,,1,5,Top,,,668800,-0.5371110209229792,-107.85066356071228,1.1634789397860872,9.780346367736922,21.05365114660292,-43.01249112768755,3.49,1.6,2.0,67.4,-47.0,74.1,2963.0,6.5,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.97,,,,,,,,40,2,Curveball,2,2,2,2,2,2,2,2,Strategic,Standard,32.0,0.0,-0.035,1,0-1,0.42,-15.0,0
25,CH,2021-09-28,83.9,-1.39,6.15,"Wainwright, Adam",592885,425794,,called_strike,8,Christian Yelich called out on strikes.,R,L,R,STL,MIL,S,,,0,0,2021,-1.18,5.88,-0.1,1.92,,,,1,5,Top,,,668800,5.368142714693479,-122.07526688884792,-4.452632472305408,-12.886316767867058,21.37907575539649,-26.597123652477176,3.29,1.62,,,,84.7,1811.0,6.6,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.91,,,,,,,,40,1,Changeup,2,2,2,2,2,2,2,2,Strategic,Standard,225.0,0.0,-0.027,1,0-0,0.1,14.16,0
26,FC,2021-09-28,86.0,-1.05,6.28,"Wainwright, Adam",553882,425794,out,hit_into_play,6,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,X,6.0,popup,3,2,2021,0.49,4.4399999999999995,0.52,2.35,,,,0,5,Top,140.96,142.58,668800,2.7430422703068973,-125.364204878327,-3.975225562871134,4.80074895862677,21.213451641261795,-27.681047635729936,3.32,1.51,149.0,92.3,64.0,87.1,2366.0,6.6,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.95,0.006,0.006,0.0,1.0,0.0,0.0,3.0,39,8,Cutter,2,2,2,2,2,2,2,2,Strategic,Standard,160.0,0.03,-0.317,1,3-2,-0.52,-5.88,0
27,FF,2021-09-28,89.8,-0.88,6.32,"Wainwright, Adam",553882,425794,,foul,5,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,S,,,3,2,2021,0.06,12.48,0.14,2.65,,,,0,5,Top,,,668800,2.427568345805438,-130.76349846652988,-5.417574281438204,0.2417308407885169,24.64244297693287,-19.352670046715108,3.32,1.51,215.0,80.4,57.0,90.9,2254.0,6.7,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.8,,,,,,,,39,7,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Standard,200.0,0.0,0.0,1,3-2,-0.14,-0.72,0
28,CU,2021-09-28,74.7,-0.98,6.43,"Wainwright, Adam",553882,425794,,ball,1,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,B,,,2,2,2021,1.22,-14.28,-0.7,2.83,,,,0,5,Top,,,668800,-1.5701133238174094,-108.68535425961186,1.967823527254137,9.88096995317478,20.75047831663512,-42.18764118547072,3.02,1.32,,,,74.5,2942.0,6.3,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.15,,,,,,,,39,6,Curveball,2,2,2,2,2,2,2,2,Strategic,Standard,35.0,0.0,0.101,0,2-2,0.7,-14.64,0
29,FF,2021-09-28,89.4,-1.02,6.33,"Wainwright, Adam",553882,425794,,ball,11,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,B,,,1,2,2021,0.11,9.72,-0.65,5.13,,,,0,5,Top,,,668800,0.6877346547000202,-130.3278884732584,1.259645095436729,1.082479389321089,24.858047270424397,-23.271668893199102,3.18,1.49,,,,90.2,2263.0,6.5,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.0,,,,,,,,39,5,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Standard,194.0,0.0,0.043,0,1-2,0.65,-1.32,0
30,FC,2021-09-28,84.3,-1.06,6.38,"Wainwright, Adam",553882,425794,,foul,6,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,S,,,1,2,2021,0.72,0.12,0.82,2.08,,,,0,5,Top,,,668800,2.9273575946299992,-122.83231372471592,-3.7001139463737776,6.783402829156427,23.30398050348899,-31.59698010638267,3.32,1.51,16.0,78.3,-7.0,84.7,2472.0,6.4,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.11,,,,,,,,39,4,Cutter,2,2,2,2,2,2,2,2,Strategic,Standard,129.0,0.0,0.0,1,1-2,-0.82,-8.64,0
31,SI,2021-09-28,89.0,-1.32,6.17,"Wainwright, Adam",553882,425794,,foul,4,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,S,,,1,1,2021,-1.13,12.96,-0.8,2.56,,,,0,5,Top,,,668800,3.688485150301661,-129.5621938429334,-5.141872409386811,-13.540963024562938,26.072907939130136,-19.13745045860493,3.32,1.51,191.0,70.9,32.0,89.7,2221.0,6.6,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.86,,,,,,,,39,3,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard,210.0,0.0,-0.057,1,1-1,0.8,13.559999999999999,0
32,SI,2021-09-28,88.2,-1.45,6.14,"Wainwright, Adam",553882,425794,,called_strike,13,Omar Narvaez pops out to shortstop Paul DeJong.,R,L,R,STL,MIL,S,,,1,0,2021,-1.01,9.24,-0.96,1.68,,,,0,5,Top,,,668800,3.317122895247936,-128.40845355067682,-6.458150772308876,-11.84346814287814,24.770533292439627,-22.60597886556472,3.21,1.56,,,,89.1,2189.0,6.7,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.81,,,,,,,,39,2,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard,216.0,0.0,-0.049,1,1-0,0.96,12.120000000000001,0
