,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
20,FF,2021-09-29,94.4,1.35,6.04,"Fried, Max",516416,608331,,swinging_strike,13,"Jean Segura grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.   Odubel Herrera scores.",R,R,L,ATL,PHI,S,,,2,0,2021,-0.19,211.68,-0.36,1.23,,546318.0,,0,6,Top,,,518595,-4.052589092604756,-137.23599499430324,-8.804207423005117,-1.5962964847050776,28.166099598295105,-19.507726372924704,3.3,1.5,,,,95.0,2148,6.5,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.96,,,,,,,,44,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,164,-0.029,-0.084,1,2-0,1.5,168.48,1
21,SL,2021-09-29,83.2,1.99,5.89,"Fried, Max",516416,608331,,ball,12,"Jean Segura grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.   Odubel Herrera scores.",R,R,L,ATL,PHI,B,,,1,0,2021,-0.34,109.44000000000001,0.39,3.86,,546318.0,,0,6,Top,,,518595,-2.985692846991776,-121.2153667286468,2.1650511584166976,-2.824947862548236,21.713748456564332,-34.94138002659857,3.22,1.53,,,,83.4,2362,6.2,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.34,,,,,,,,44,2,Slider,3,1,1,3,1,3,1,3,Standard,Standard,286,0.0,0.071,0,1-0,-0.23,218.88000000000002,0
22,CU,2021-09-29,74.0,1.65,6.14,"Fried, Max",516416,608331,,ball,12,"Jean Segura grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.   Odubel Herrera scores.",R,R,L,ATL,PHI,B,,,0,0,2021,-0.44,234.71999999999997,0.24,3.35,,546318.0,,0,6,Top,,,518595,-2.113573990678631,-107.56005213854412,3.603112859743411,-2.986116369477126,19.9246394661736,-41.687797253943735,3.12,1.26,,,,73.9,2491,6.4,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.1,,,,,,,,44,1,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,328,0.0,0.054,0,0-0,0.26,154.07999999999998,0
23,CU,2021-09-29,73.3,1.69,6.02,"Fried, Max",546318,608331,double,hit_into_play,2,Odubel Herrera doubles (26) on a fly ball to center fielder Adam Duvall.,R,L,L,ATL,PHI,X,8.0,fly_ball,1,0,2021,-0.73,175.68,-0.16,3.24,,,,0,6,Top,161.94,67.83,518595,-2.4806497029409256,-106.53147889234778,4.096143210211572,-5.035914522441826,19.888838699121248,-43.27693636991462,3.32,1.51,380.0,96.8,24.0,72.9,2555,6.3,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.22,0.377,0.539,1.25,1.0,1.0,1.0,5.0,43,2,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,329,-0.081,0.601,1,1-0,-0.52,195.84,0
24,CU,2021-09-29,71.8,1.65,6.05,"Fried, Max",546318,608331,,ball,13,Odubel Herrera doubles (26) on a fly ball to center fielder Adam Duvall.,R,L,L,ATL,PHI,B,,,0,0,2021,-0.77,23.04,-0.94,1.09,,,,0,6,Top,,,518595,-3.8193412505948,-104.4296654677207,-0.0879653985306594,-4.899398998592044,19.315763740482637,-41.70612429310015,3.32,1.56,,,,71.6,2627,6.4,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.15,,,,,,,,43,1,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,337,0.0,0.038,0,0-0,-1.28,-73.44,0
25,SL,2021-09-29,84.6,1.8,5.84,"Fried, Max",605400,608331,strikeout,called_strike,7,Aaron Nola called out on strikes.,R,R,L,ATL,PHI,S,2.0,,1,2,2021,-0.08,152.64000000000001,-0.42,1.52,,,,2,5,Top,,,518595,-5.052456714845242,-123.17017917593964,-3.318345911836432,0.1760332657105701,24.07819261763945,-33.897439951658804,3.29,1.45,,,,85.0,2368,6.5,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.02,,,0.0,1.0,0.0,0.0,,39,6,Slider,3,1,1,3,1,3,1,3,Standard,Standard,304,0.012,-0.073,1,1-2,0.52,220.32,0
26,FF,2021-09-29,93.7,1.39,6.19,"Fried, Max",605400,608331,,foul,5,Aaron Nola called out on strikes.,R,R,L,ATL,PHI,S,,,1,2,2021,0.03,17.28,-0.26,2.77,,,,2,5,Top,,,518595,-4.349135771778549,-136.34526899608375,-5.669737316712992,1.37224975463442,30.50009968061392,-16.663341747399816,3.47,1.59,,,,94.0,2157,6.5,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.0,,,,,,,,39,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,162,0.0,0.0,1,1-2,-0.35,-69.12,0
27,FF,2021-09-29,90.6,1.64,5.88,"Fried, Max",605400,608331,,foul,5,Aaron Nola called out on strikes.,R,R,L,ATL,PHI,S,,,1,2,2021,0.06,109.44000000000001,-0.04,2.35,,,,2,5,Top,,,518595,-4.362916507324081,-131.9089126987156,-5.219002811510048,1.5828749239196562,25.5318937039503,-18.981635254060517,3.47,1.59,224.0,78.2,27.0,91.6,2133,6.7,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.84,,,,,,,,39,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,158,0.0,0.0,1,1-2,1.19,184.32,0
28,CU,2021-09-29,73.5,1.66,6.05,"Fried, Max",605400,608331,,ball,14,Aaron Nola called out on strikes.,R,R,L,ATL,PHI,B,,,0,2,2021,-0.48,145.44,0.34,0.75,,,,2,5,Top,,,518595,-1.8686758823613283,-106.99426575269835,-0.6827018980763284,-3.2207149348153985,21.76986298167332,-43.7628601824029,3.41,1.51,,,,73.1,2691,6.3,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.16,,,,,,,,39,3,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,333,0.0,0.011,0,0-2,-0.19,198.71999999999997,0
29,CU,2021-09-29,72.2,1.63,6.07,"Fried, Max",605400,608331,,called_strike,8,Aaron Nola called out on strikes.,R,R,L,ATL,PHI,S,,,0,1,2021,-0.79,1.44,-0.03,1.82,,,,2,5,Top,,,518595,-1.9589084287654053,-104.99737094826123,1.5051954798643947,-5.392242196668865,20.963534714931416,-42.93849244042722,3.37,1.51,,,,71.6,2700,6.3,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.22,,,,,,,,39,2,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,335,0.0,-0.024,1,0-1,-0.26,-100.79999999999998,0
