,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
20,FF,2021-09-29,97.5,-1.82,5.67,"Cole, Gerrit",665489,543037,,foul,11,Vladimir Guerrero doubles (27) on a ground ball to left fielder Joey Gallo.   George Springer scores.,R,R,R,TOR,NYY,S,,,0,0,2021,-1.17,17.64,-1.5,3.62,543807.0,,,1,5,Bot,,,543309,3.5777027714127296,-141.87910059480694,-3.3315027572089653,-16.55451176160682,36.23682125664334,-11.90608636935176,3.47,1.59,2.0,47.4,-62.0,97.4,2278.0,6.5,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,53.98,,,,,,,,39,1,4-Seam Fastball,4,2,4,2,2,4,4,2,Strategic,Standard,226.0,0.0,-0.071,1,0-0,1.5,14.04,0
21,CH,2021-09-29,90.3,-1.81,5.63,"Cole, Gerrit",543760,543037,out,hit_into_play,5,Marcus Semien lines out to right fielder Aaron Judge.   George Springer to 3rd.,R,R,R,TOR,NYY,X,9.0,line_drive,2,1,2021,-1.52,9.120000000000001,0.23,2.1,,543807.0,,0,5,Bot,183.74,86.29,543309,8.381887016993355,-131.12923071866948,-4.412625423972288,-19.37847305622789,29.387689675171146,-22.646116674026256,3.37,1.53,314.0,97.6,18.0,90.5,1699.0,6.7,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,53.83,0.36,0.374,0.0,1.0,0.0,0.0,4.0,38,4,Changeup,4,2,4,2,2,4,4,2,Infield shift,Standard,236.0,-0.003,-0.424,1,2-1,-0.23,18.240000000000002,0
22,FF,2021-09-29,96.3,-1.63,5.81,"Cole, Gerrit",543760,543037,,ball,11,Marcus Semien lines out to right fielder Aaron Judge.   George Springer to 3rd.,R,R,R,TOR,NYY,B,,,1,1,2021,-1.07,19.56,-0.26,3.89,,543807.0,,0,5,Bot,,,543309,6.093936468853233,-140.07162922317812,-3.1495929994609706,-15.563980729981376,35.885790411422185,-10.392996564147271,3.21,1.53,,,,96.0,2488.0,6.4,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,54.05,,,,,,,,38,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shift,Standard,217.0,0.0,0.041,0,1-1,0.26,12.84,0
23,CH,2021-09-29,89.3,-1.83,5.61,"Cole, Gerrit",543760,543037,,called_strike,9,Marcus Semien lines out to right fielder Aaron Judge.   George Springer to 3rd.,R,R,R,TOR,NYY,S,,,1,0,2021,-1.36,14.64,0.52,1.87,,543807.0,,0,5,Bot,,,543309,8.698070469032288,-129.65995550694936,-5.706782423268366,-17.26034652885446,29.661156534580268,-17.378086532502746,3.29,1.53,,,,89.3,1631.0,6.6,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,53.87,,,,,,,,38,2,Changeup,4,2,4,2,2,4,4,2,Infield shift,Standard,232.0,0.0,-0.054,1,1-0,-0.52,16.32,0
24,SL,2021-09-29,89.1,-1.73,5.78,"Cole, Gerrit",543760,543037,,ball,14,Marcus Semien lines out to right fielder Aaron Judge.   George Springer to 3rd.,R,R,R,TOR,NYY,B,,,0,0,2021,0.51,1.92,1.28,2.36,,543807.0,,0,5,Bot,,,543309,6.347017933084303,-129.51705495744886,-2.6286388592459,4.138121535509046,30.530410524069804,-30.01642655534792,3.24,1.53,,,,88.9,2628.0,6.5,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,53.99,,,,,,,,38,1,Slider,4,2,4,2,2,4,4,2,Infield shift,Standard,147.0,0.0,0.054,0,0-0,-1.28,-6.12,0
25,CH,2021-09-29,90.1,-1.67,5.57,"Cole, Gerrit",543807,543037,double,hit_into_play,4,George Springer doubles (18) on a fly ball to left fielder Joey Gallo.,R,R,R,TOR,NYY,X,7.0,fly_ball,0,1,2021,-1.53,12.72,-0.52,2.27,,,,0,5,Bot,69.75,137.23,543309,6.16064183379765,-130.93296436192466,-4.438888759256384,-18.84965926317625,31.010818415401594,-19.28097562921168,3.49,1.6,208.0,90.4,58.0,90.1,1597.0,6.7,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,53.84,0.014,0.018,1.25,1.0,1.0,1.0,3.0,37,2,Changeup,4,2,4,2,2,4,4,2,Infield shift,Standard,235.0,0.039,0.677,1,0-1,0.52,18.36,0
26,SL,2021-09-29,88.1,-1.76,5.82,"Cole, Gerrit",543807,543037,,called_strike,9,George Springer doubles (18) on a fly ball to left fielder Joey Gallo.,R,R,R,TOR,NYY,S,,,0,0,2021,0.48,1.44,0.35,2.14,,,,0,5,Bot,,,543309,4.130846341318781,-128.19164611366116,-3.0854683726875898,4.371033674437264,27.559929906791854,-30.371648398498778,3.36,1.6,,,,88.0,2584.0,6.3,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,54.18,,,,,,,,37,1,Slider,4,2,4,2,2,4,4,2,Infield shift,Standard,102.0,0.0,-0.038,1,0-0,-0.35,-5.76,0
27,CH,2021-09-29,90.1,-1.82,5.62,"Cole, Gerrit",624512,543037,out,hit_into_play,13,Reese McGuire lines out to center fielder Brett Gardner.,R,L,R,TOR,NYY,X,8.0,line_drive,0,0,2021,-1.28,9.120000000000001,-1.19,2.33,,,,2,4,Bot,139.26,76.59,543309,4.315367584238423,-131.10337191162822,-3.7765769028815015,-15.66783236915271,31.26357797287632,-22.821757436973652,3.37,1.53,307.0,87.7,22.0,90.1,1614.0,6.6,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,53.9,0.249,0.269,0.0,1.0,0.0,0.0,3.0,30,1,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,241.0,-0.003,-0.103,1,0-0,1.19,15.36,0
28,CH,2021-09-29,90.5,-1.73,5.57,"Cole, Gerrit",669289,543037,strikeout,swinging_strike,8,Santiago Espinal strikes out swinging.,R,R,R,TOR,NYY,S,2.0,,1,2,2021,-1.38,12.120000000000001,0.19,1.79,,,,1,4,Bot,,,543309,7.748532071102873,-131.4237911751902,-5.590781311593181,-17.744935601539815,31.315204190443676,-19.40381627861676,3.3,1.5,,,,90.2,1542.0,6.5,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,54.01,,,0.0,1.0,0.0,0.0,,29,5,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,240.0,-0.005,-0.114,1,1-2,-0.19,16.56,1
29,SL,2021-09-29,88.5,-1.84,5.8,"Cole, Gerrit",669289,543037,,foul,5,Santiago Espinal strikes out swinging.,R,R,R,TOR,NYY,S,,,1,2,2021,0.7,0.12,0.26,2.1,,,,1,4,Bot,,,543309,3.660976691831869,-128.8535798100983,-3.000824148922998,7.049324524650681,26.167167711055907,-31.708699303314635,3.3,1.5,92.0,63.8,76.0,88.7,2669.0,6.3,632296,543037,543309,519203,650402,518934,570482,608336,458731,592450,54.18,,,,,,,,29,4,Slider,4,0,4,0,0,4,4,0,Standard,Standard,106.0,0.0,0.0,1,1-2,-0.26,-8.399999999999999,0
