,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
887,SI,2021-08-12,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,1,2,1-2,11,1,1,0,0,0,1,96.0,2350.0,189.0,-0.43,5.16,20.64,-1.59,6.58,97.9,7.2,53.29,0.95,-0.95,3.31,,,,0,8,Bot,605131,2.714189694648441,-139.72619376528465,-7.114384252766289,-6.280319272316307,29.21246726429944,-8.154977781923316,3.49,1.6,L,R,96.0,2350.0,189.0,-0.43,5.16,20.64,-1.59,6.58,97.9,7.2,53.29,0.95,-0.95,3.31,547180,445276,PHI,LAD,Infield shift,Standard,632969,60,4,Sinker,2,1,1,2,-0.013,-0.173,2021
888,SL,2021-08-12,"Harper, Bryce",71.8,-20.0,5.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,1,1-1,8,1,0,0,0,0,0,81.5,2439.0,68.0,0.33,-3.96,-5.88,-1.87,6.57,82.7,7.0,53.49,0.17,-0.17,1.8,,,,0,8,Bot,605131,3.2295422187281337,-118.73076971484704,-3.243489420718991,2.487781218461777,22.525721444139027,-36.41553730260034,3.49,1.6,L,R,81.5,2439.0,68.0,0.33,-3.96,-5.88,-1.87,6.57,82.7,7.0,53.49,0.17,-0.17,1.8,547180,445276,PHI,LAD,Infield shift,Standard,632969,60,3,Slider,2,1,1,2,0.0,-0.057,2021
889,SI,2021-08-12,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper strikes out swinging.,1,0,1-0,11,1,1,0,0,0,1,93.9,2314.0,184.0,-0.52,6.24,20.759999999999998,-1.54,6.57,95.4,7.2,53.34,0.91,-0.91,3.23,,,,0,8,Bot,605131,2.8464744452283632,-136.58881630693233,-6.864341129825368,-7.169722884739674,30.09746202133313,-9.18426186801383,3.49,1.6,L,R,93.9,2314.0,184.0,-0.52,6.24,20.759999999999998,-1.54,6.57,95.4,7.2,53.34,0.91,-0.91,3.23,547180,445276,PHI,LAD,Infield shift,Standard,632969,60,2,Sinker,2,1,1,2,0.0,-0.049,2021
890,FC,2021-08-12,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,0,0-0,13,0,0,0,0,0,0,93.5,2707.0,177.0,0.32,-3.84,19.68,-1.65,6.54,94.8,7.3,53.25,0.61,-0.61,0.58,,,,0,8,Bot,605131,1.9938763869474967,-135.6326511567182,-13.376776663078974,3.542385561434874,30.187643581407283,-9.194912708241109,3.3,1.51,L,R,93.5,2707.0,177.0,0.32,-3.84,19.68,-1.65,6.54,94.8,7.3,53.25,0.61,-0.61,0.58,547180,445276,PHI,LAD,Infield shift,Standard,632969,60,1,Cutter,2,1,1,2,0.0,0.038,2021
891,FF,2021-08-11,"Harper, Bryce",104.6,41.0,369.0,144.81,50.74,0.36,0.726,0.0,1.0,0.0,0.0,5.0,X,8.0,fly_ball,out,hit_into_play,Bryce Harper flies out sharply to center fielder Cody Bellinger.,0,0,0-0,3,1,0,0,1,0,0,91.9,1991.0,137.0,0.84,-10.08,14.64,2.69,5.99,91.2,6.0,54.5,-0.49,0.49,3.17,,,,0,4,Bot,669257,-7.33884747249202,-133.6052347240314,-3.8940236080291446,11.674955450859262,29.679597874624942,-16.876389034132796,3.49,1.6,L,L,91.9,1991.0,137.0,0.84,-10.08,14.64,2.69,5.99,91.2,6.0,54.5,-0.49,0.49,3.17,547180,456034,PHI,LAD,Infield shift,Standard,632915,31,1,4-Seam Fastball,0,3,3,0,-0.023,-0.241,2021
892,FF,2021-08-11,"Harper, Bryce",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Bryce Harper walks.   Jean Segura to 2nd.,3,0,3-0,11,0,0,0,0,0,0,93.4,2300.0,198.0,-0.11,1.32,16.799999999999997,-2.61,5.64,94.2,6.7,53.77,1.7,-1.7,4.11,,,516416.0,2,5,Bot,669257,2.6203784391563447,-136.0581634917527,-1.2697262010950858,-2.0094048428095483,30.343045668390936,-14.742573694925598,3.06,1.59,L,R,93.4,2300.0,198.0,-0.11,1.32,16.799999999999997,-2.61,5.64,94.2,6.7,53.77,1.7,-1.7,4.11,547180,641360,PHI,LAD,Infield shift,Standard,632915,44,4,4-Seam Fastball,2,3,3,2,0.03,0.073,2021
893,SI,2021-08-11,"Harper, Bryce",102.1,-16.0,6.0,148.85,158.55,0.197,0.187,0.0,1.0,0.0,0.0,2.0,X,4.0,ground_ball,out,hit_into_play,"Bryce Harper grounds into a force out, second baseman Trea Turner to shortstop Corey Seager.   Jean Segura out at 2nd.    Bryce Harper to 1st.",3,2,3-2,9,1,0,0,0,0,0,91.4,1922.0,132.0,0.93,-11.16,9.24,2.71,5.87,90.5,6.0,54.49,-0.47,0.47,1.75,,,516416.0,1,1,Bot,669257,-7.586988566955359,-132.7987843646649,-6.055443164450081,12.66135958409763,31.113244888008804,-21.946099430568708,3.49,1.6,L,L,91.4,1922.0,132.0,0.93,-11.16,9.24,2.71,5.87,90.5,6.0,54.49,-0.47,0.47,1.75,547180,456034,PHI,LAD,Infield shift,Standard,632915,8,6,Sinker,0,0,0,0,-0.028,-0.428,2021
894,FF,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Jean Segura to 2nd.,2,0,2-0,11,0,0,0,0,0,0,93.4,2310.0,190.0,-0.01,0.12,16.080000000000002,-2.57,5.65,94.4,6.8,53.67,0.35,-0.35,4.3,,,516416.0,2,5,Bot,669257,5.782490992853351,-135.96060840709822,-0.7013229715088807,-1.395881461577394,29.90902009704784,-15.55494437122319,3.07,1.57,L,R,93.4,2310.0,190.0,-0.01,0.12,16.080000000000002,-2.57,5.65,94.4,6.8,53.67,0.35,-0.35,4.3,547180,641360,PHI,LAD,Infield shift,Standard,632915,44,3,4-Seam Fastball,2,3,3,2,0.0,0.068,2021
895,FF,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Jean Segura to 2nd.,1,0,1-0,11,0,0,0,0,0,0,93.3,2291.0,192.0,0.06,-0.72,16.080000000000002,-2.38,5.68,94.1,6.7,53.84,0.64,-0.64,3.94,,,516416.0,2,5,Bot,669257,4.389601782542353,-135.86568465504993,-1.6831242361746424,-0.2557678392421495,29.359157725966416,-15.412275091141003,3.18,1.57,L,R,93.3,2291.0,192.0,0.06,-0.72,16.080000000000002,-2.38,5.68,94.1,6.7,53.84,0.64,-0.64,3.94,547180,641360,PHI,LAD,Infield shift,Standard,632915,44,2,4-Seam Fastball,2,3,3,2,0.0,0.05,2021
896,SI,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,"Bryce Harper grounds into a force out, second baseman Trea Turner to shortstop Corey Seager.   Jean Segura out at 2nd.    Bryce Harper to 1st.",3,1,3-1,7,1,0,0,0,1,0,91.7,1969.0,136.0,0.98,-11.76,8.399999999999999,2.81,5.99,91.1,6.1,54.38,0.4,-0.4,1.56,,,516416.0,1,1,Bot,669257,-10.165205100091235,-133.05196064281472,-6.791204975687416,13.882970444720645,28.72251278734725,-22.46969939062741,2.97,1.52,L,L,91.7,1969.0,136.0,0.98,-11.76,8.399999999999999,2.81,5.99,91.1,6.1,54.38,0.4,-0.4,1.56,547180,456034,PHI,LAD,Infield shift,Standard,632915,8,5,Sinker,0,0,0,0,0.0,-0.115,2021
897,FC,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds into a force out, second baseman Trea Turner to shortstop Corey Seager.   Jean Segura out at 2nd.    Bryce Harper to 1st.",2,1,2-1,13,0,0,0,0,0,0,85.6,1921.0,136.0,-0.25,3.0,6.720000000000001,2.92,5.79,84.7,6.0,54.54,1.02,-1.02,1.48,,,516416.0,1,1,Bot,669257,-8.723799625986263,-124.2508037545068,-4.950872135266045,-0.7115378446628009,26.27639853201272,-25.49079025224557,2.98,1.55,L,L,85.6,1921.0,136.0,-0.25,3.0,6.720000000000001,2.92,5.79,84.7,6.0,54.54,1.02,-1.02,1.48,547180,456034,PHI,LAD,Infield shift,Standard,632915,8,4,Cutter,0,0,0,0,0.0,0.136,2021
898,FF,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Jean Segura to 2nd.,0,0,0-0,11,0,0,0,0,0,0,92.8,2049.0,205.0,-0.23,2.7600000000000002,14.64,-2.44,5.65,93.6,6.7,53.8,1.38,-1.38,3.28,,,516416.0,2,5,Bot,669257,3.260800380101147,-135.11254604830356,-3.0085145122068058,-3.5671031743384725,28.90097889833569,-16.717386738481792,3.16,1.58,L,R,92.8,2049.0,205.0,-0.23,2.7600000000000002,14.64,-2.44,5.65,93.6,6.7,53.8,1.38,-1.38,3.28,547180,641360,PHI,LAD,Infield shift,Standard,632915,44,1,4-Seam Fastball,2,3,3,2,0.0,0.036,2021
899,FF,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,"Bryce Harper grounds into a force out, second baseman Trea Turner to shortstop Corey Seager.   Jean Segura out at 2nd.    Bryce Harper to 1st.",2,0,2-0,1,1,0,0,0,1,0,91.6,1940.0,137.0,0.49,-5.88,12.48,2.74,6.1,91.9,6.2,54.34,0.78,-0.78,2.62,,,516416.0,1,1,Bot,669257,-9.904965708717032,-133.12185341062255,-5.241734479285743,7.649479988475154,23.50560993834321,-18.82594023752219,3.05,1.6,L,L,91.6,1940.0,137.0,0.49,-5.88,12.48,2.74,6.1,91.9,6.2,54.34,0.78,-0.78,2.62,547180,456034,PHI,LAD,Infield shift,Standard,632915,8,3,4-Seam Fastball,0,0,0,0,0.0,-0.06,2021
900,FC,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds into a force out, second baseman Trea Turner to shortstop Corey Seager.   Jean Segura out at 2nd.    Bryce Harper to 1st.",1,0,1-0,12,0,0,0,0,0,0,86.9,1922.0,131.0,-0.07,0.8400000000000001,8.52,2.95,5.96,87.1,5.9,54.59,-1.22,1.22,2.37,,,516416.0,1,1,Bot,669257,-3.9982943182904727,-126.62077749339392,-3.9724827229749473,-0.0760479695836052,20.98606533865185,-23.92679682508686,3.1,1.6,L,L,86.9,1922.0,131.0,-0.07,0.8400000000000001,8.52,2.95,5.96,87.1,5.9,54.59,-1.22,1.22,2.37,547180,456034,PHI,LAD,Infield shift,Standard,632915,8,2,Cutter,0,0,0,0,0.0,0.07,2021
901,FC,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,"Bryce Harper grounds into a force out, second baseman Trea Turner to shortstop Corey Seager.   Jean Segura out at 2nd.    Bryce Harper to 1st.",0,0,0-0,13,0,0,0,0,0,0,86.5,1862.0,126.0,-0.04,0.48,7.5600000000000005,2.74,6.01,86.6,5.9,54.55,0.97,-0.97,1.59,,,516416.0,1,1,Bot,669257,-8.707459131178783,-125.77312951087224,-5.680284995329097,0.9877048354770088,20.726235078607093,-24.574732258371107,3.14,1.56,L,L,86.5,1862.0,126.0,-0.04,0.48,7.5600000000000005,2.74,6.01,86.6,5.9,54.55,0.97,-0.97,1.59,547180,456034,PHI,LAD,Infield shift,Standard,632915,8,1,Cutter,0,0,0,0,0.0,0.046,2021
902,SL,2021-08-11,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,0,2,0-2,14,1,1,0,0,0,1,87.6,2491.0,47.0,1.06,-12.72,0.48,-3.01,6.6,86.3,5.6,54.85,-1.94,1.94,2.08,,,,1,8,Bot,669257,9.639010442611175,-127.23064366344072,-4.77218992384236,9.427784552150246,26.86786241427221,-30.962121635294903,3.49,1.6,L,R,87.6,2491.0,47.0,1.06,-12.72,0.48,-3.01,6.6,86.3,5.6,54.85,-1.94,1.94,2.08,547180,595014,PHI,LAD,Infield shift,Standard,632915,68,4,Slider,2,6,6,2,-0.008,-0.101,2021
903,FF,2021-08-11,"Harper, Bryce",70.9,54.0,196.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,2,0-2,3,1,0,0,0,0,0,98.0,2396.0,233.0,-0.87,10.44,13.080000000000002,-3.04,6.44,97.0,5.7,54.75,-0.48,0.48,3.17,,,,1,8,Bot,669257,11.35817010871091,-142.25728011824802,-5.818366100035794,-14.297175210841695,31.231437574912004,-16.204776014449173,3.49,1.6,L,R,98.0,2396.0,233.0,-0.87,10.44,13.080000000000002,-3.04,6.44,97.0,5.7,54.75,-0.48,0.48,3.17,547180,595014,PHI,LAD,Infield shift,Standard,632915,68,3,4-Seam Fastball,2,6,6,2,0.0,0.0,2021
904,FC,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper strikes out swinging.,0,1,0-1,2,1,1,0,0,0,0,93.3,2501.0,214.0,0.0,-0.0,9.84,-3.08,6.48,92.5,5.5,55.01,0.24,-0.24,3.56,,,,1,8,Bot,669257,7.224827769483487,-135.828289774406,-3.587890195345289,-1.4219659376153218,25.662278543631807,-21.410165603887595,3.49,1.6,L,R,93.3,2501.0,214.0,0.0,-0.0,9.84,-3.08,6.48,92.5,5.5,55.01,0.24,-0.24,3.56,547180,595014,PHI,LAD,Infield shift,Standard,632915,68,2,Cutter,2,6,6,2,0.0,-0.035,2021
905,SL,2021-08-11,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper strikes out swinging.,0,0,0-0,3,1,1,0,1,0,0,87.7,2546.0,56.0,0.98,-11.76,3.12,-3.31,6.54,86.4,5.5,54.97,-0.46,0.46,2.98,,,,1,8,Bot,669257,6.998884651572214,-127.5339174151289,-2.972417611180621,9.16516641823373,26.773519878421038,-28.90827770238772,3.49,1.6,L,R,87.7,2546.0,56.0,0.98,-11.76,3.12,-3.31,6.54,86.4,5.5,54.97,-0.46,0.46,2.98,547180,595014,PHI,LAD,Infield shift,Standard,632915,68,1,Slider,2,6,6,2,0.0,-0.027,2021
906,CH,2021-08-10,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,0,2,0-2,13,1,1,0,0,0,1,85.6,1275.0,246.0,-1.28,15.36,-0.96,-3.32,5.57,85.6,6.5,54.03,0.43,-0.43,-0.15,,,516416.0,0,4,Bot,669257,9.416228475797764,-124.12669234346548,-7.033539603897617,-15.127933921234522,24.86066512323461,-31.71883332905718,3.49,1.6,L,R,85.6,1275.0,246.0,-1.28,15.36,-0.96,-3.32,5.57,85.6,6.5,54.03,0.43,-0.43,-0.15,547180,453286,PHI,LAD,Infield shift,Standard,632984,24,3,Changeup,0,0,0,0,-0.04,-0.238,2021
907,FF,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper strikes out swinging.,0,1,0-1,1,1,1,0,0,0,0,93.7,2448.0,222.0,-0.8,9.600000000000001,18.36,-3.32,5.78,93.1,6.0,54.48,0.74,-0.74,3.37,,,516416.0,0,4,Bot,669257,8.391499871262619,-136.23004440443296,-3.833132965435497,-11.84579015966373,30.094857378286388,-12.491728356427034,3.49,1.6,L,R,93.7,2448.0,222.0,-0.8,9.600000000000001,18.36,-3.32,5.78,93.1,6.0,54.48,0.74,-0.74,3.37,547180,453286,PHI,LAD,Infield shift,Standard,632984,24,2,4-Seam Fastball,0,0,0,0,0.0,-0.088,2021
908,CH,2021-08-10,"Harper, Bryce",66.5,-26.0,6.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,0,0-0,5,1,0,0,1,0,0,84.1,1356.0,252.0,-0.96,11.52,5.4,-3.33,5.63,84.4,6.5,54.02,0.12,-0.12,2.45,,,516416.0,0,4,Bot,669257,9.372983192348396,-122.13457964184332,-1.8851309052373315,-11.434896605611986,22.915582584896715,-27.468031610723923,3.49,1.6,L,R,84.1,1356.0,252.0,-0.96,11.52,5.4,-3.33,5.63,84.4,6.5,54.02,0.12,-0.12,2.45,547180,453286,PHI,LAD,Infield shift,Standard,632984,24,1,Changeup,0,0,0,0,0.0,-0.057,2021
909,FF,2021-08-10,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,foul,Bryce Harper strikes out on a foul tip.,2,2,2-2,11,1,0,0,0,0,0,96.2,2373.0,209.0,-0.58,6.959999999999999,18.12,-1.76,6.08,96.4,6.3,54.16,1.38,-1.38,3.78,,546318.0,516416.0,0,6,Bot,669257,2.337660568434557,-140.13231921482569,-3.94769679271348,-8.142120990101269,31.66492867825852,-11.642053148492613,3.49,1.6,L,R,96.2,2373.0,209.0,-0.58,6.959999999999999,18.12,-1.76,6.08,96.4,6.3,54.16,1.38,-1.38,3.78,547180,608349,PHI,LAD,Infield shift,Standard,632984,46,6,4-Seam Fastball,0,4,4,0,-0.051,-0.552,2021
910,FF,2021-08-10,"Harper, Bryce",75.8,26.0,233.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out on a foul tip.,2,2,2-2,11,1,0,0,0,0,0,97.4,2425.0,208.0,-0.47,5.64,17.4,-1.62,5.98,97.8,6.5,54.05,0.05,-0.05,4.13,,546318.0,516416.0,0,6,Bot,669257,5.320978568394782,-141.82069572657642,-2.792477263360329,-7.58492548147751,32.31528744983925,-12.11233524955829,3.49,1.6,L,R,97.4,2425.0,208.0,-0.47,5.64,17.4,-1.62,5.98,97.8,6.5,54.05,0.05,-0.05,4.13,547180,608349,PHI,LAD,Infield shift,Standard,632984,46,5,4-Seam Fastball,0,4,4,0,0.0,0.0,2021
911,FF,2021-08-10,"Harper, Bryce",79.4,39.0,230.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out on a foul tip.,2,1,2-1,5,1,0,0,0,0,0,97.6,2445.0,206.0,-0.59,7.08,18.48,-1.66,5.97,97.8,6.5,54.01,0.05,-0.05,2.57,,546318.0,516416.0,0,6,Bot,669257,5.7207545876723245,-141.83611733146154,-7.181949680650409,-9.290041120869748,32.92940115125749,-9.917925544984088,3.49,1.6,L,R,97.6,2445.0,206.0,-0.59,7.08,18.48,-1.66,5.97,97.8,6.5,54.01,0.05,-0.05,2.57,547180,608349,PHI,LAD,Infield shift,Standard,632984,46,4,4-Seam Fastball,0,4,4,0,0.0,-0.13,2021
912,FF,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out on a foul tip.,1,1,1-1,13,0,0,0,0,0,0,96.4,2405.0,206.0,-0.6,7.199999999999999,19.32,-1.62,5.96,96.7,6.5,53.96,0.72,-0.72,1.48,,546318.0,516416.0,0,6,Bot,669257,3.742049317601676,-140.10986412058085,-10.022388558459989,-8.733550760125748,32.05808076356782,-8.901734130266323,3.12,1.6,L,R,96.4,2405.0,206.0,-0.6,7.199999999999999,19.32,-1.62,5.96,96.7,6.5,53.96,0.72,-0.72,1.48,547180,608349,PHI,LAD,Infield shift,Standard,632984,46,3,4-Seam Fastball,0,4,4,0,0.0,0.102,2021
913,FF,2021-08-10,"Harper, Bryce",79.4,31.0,255.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out on a foul tip.,1,0,1-0,1,1,0,0,0,0,0,95.8,2255.0,207.0,-0.44,5.28,14.28,-1.69,6.02,96.5,6.5,53.96,0.54,-0.54,3.52,,546318.0,516416.0,0,6,Bot,669257,4.04424195377765,-139.54005450997514,-3.718468937914,-6.596719607818717,30.305256979639804,-15.98997933773652,3.49,1.6,L,R,95.8,2255.0,207.0,-0.44,5.28,14.28,-1.69,6.02,96.5,6.5,53.96,0.54,-0.54,3.52,547180,608349,PHI,LAD,Infield shift,Standard,632984,46,2,4-Seam Fastball,0,4,4,0,0.0,-0.104,2021
914,KC,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out on a foul tip.,0,0,0-0,11,0,0,0,0,0,0,79.6,2710.0,38.0,1.14,-13.68,-15.96,-1.72,5.99,79.5,6.4,54.09,1.78,-1.78,3.71,,546318.0,516416.0,0,6,Bot,669257,-2.269278065664527,-115.71367458701909,4.312743117148025,10.650126136839992,23.052267767993257,-45.16106610011058,3.23,1.6,L,R,79.6,2710.0,38.0,1.14,-13.68,-15.96,-1.72,5.99,79.5,6.4,54.09,1.78,-1.78,3.71,547180,608349,PHI,LAD,Infield shift,Standard,632984,46,1,Knuckle Curve,0,4,4,0,0.0,0.079,2021
915,FC,2021-08-10,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,called_strike,Bryce Harper called out on strikes.,3,2,3-2,7,1,0,0,0,1,0,92.4,2329.0,221.0,0.15,-1.7999999999999998,9.84,-3.58,5.38,92.2,6.3,54.15,0.54,-0.54,1.57,,,,2,1,Bot,669257,7.422316374758898,-134.30711312458473,-5.640011829820925,0.0785744376516229,30.375936694056826,-21.228670640750828,3.23,1.6,L,R,92.4,2329.0,221.0,0.15,-1.7999999999999998,9.84,-3.58,5.38,92.2,6.3,54.15,0.54,-0.54,1.57,547180,453286,PHI,LAD,Infield shift,Standard,632984,6,6,Cutter,0,0,0,0,-0.01,-0.134,2021
916,CH,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper called out on strikes.,2,2,2-2,11,0,0,0,0,0,0,85.7,1314.0,255.0,-1.14,13.68,1.6800000000000002,-3.43,5.64,85.8,6.4,54.11,1.33,-1.33,2.54,,,516416.0,1,1,Bot,669257,7.263068728291133,-124.67052357715978,-1.3291129333502008,-13.33624913386072,25.035407303001534,-30.65979893795495,3.2,1.59,L,R,85.7,1314.0,255.0,-1.14,13.68,1.6800000000000002,-3.43,5.64,85.8,6.4,54.11,1.33,-1.33,2.54,547180,453286,PHI,LAD,Infield shift,Standard,632984,6,5,Changeup,0,0,0,0,-0.04,0.117,2021
917,FC,2021-08-10,"Harper, Bryce",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Bryce Harper walks.,3,2,3-2,12,0,0,0,0,0,0,92.9,2562.0,200.0,0.03,-0.36,6.24,-3.14,6.48,91.8,5.7,54.78,-1.2,1.2,3.52,,,,2,8,Bot,669257,10.897362622465112,-134.90681450944422,-2.928253065505317,-1.9255524514752087,28.71745646296637,-25.317356724795705,3.2,1.51,L,R,92.9,2562.0,200.0,0.03,-0.36,6.24,-3.14,6.48,91.8,5.7,54.78,-1.2,1.2,3.52,547180,595014,PHI,LAD,Infield shift,Standard,632984,67,6,Cutter,0,4,4,0,0.006,0.093,2021
918,FF,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper called out on strikes.,1,2,1-2,12,0,0,0,0,0,0,95.5,2313.0,228.0,-0.58,6.959999999999999,14.879999999999999,-3.27,5.59,95.5,6.3,54.2,-0.34,0.34,4.37,,,516416.0,1,1,Bot,669257,10.778907658242302,-138.7269593970377,-0.379372414654171,-9.757747123908825,29.64605912274741,-16.29225946757315,3.21,1.53,L,R,95.5,2313.0,228.0,-0.58,6.959999999999999,14.879999999999999,-3.27,5.59,95.5,6.3,54.2,-0.34,0.34,4.37,547180,453286,PHI,LAD,Infield shift,Standard,632984,6,4,4-Seam Fastball,0,0,0,0,0.0,0.051,2021
919,FC,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,Bryce Harper walks.,3,1,3-1,1,1,0,0,0,1,0,93.1,2489.0,221.0,-0.02,0.24,9.120000000000001,-3.08,6.5,92.2,5.5,54.96,0.63,-0.63,3.12,,,,2,8,Bot,669257,6.234999816805379,-135.4984192601218,-4.57819625387793,-1.4670116712664214,26.835743164900688,-22.03800303711847,3.18,1.6,L,R,93.1,2489.0,221.0,-0.02,0.24,9.120000000000001,-3.08,6.5,92.2,5.5,54.96,0.63,-0.63,3.12,547180,595014,PHI,LAD,Infield shift,Standard,632984,67,5,Cutter,0,4,4,0,0.0,-0.027,2021
920,CH,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper called out on strikes.,0,2,0-2,13,0,0,0,0,0,0,84.7,1474.0,250.0,-1.45,17.4,-0.8400000000000001,-3.31,5.62,84.6,6.5,54.01,1.75,-1.75,0.73,,,516416.0,1,1,Bot,669257,6.56877173130383,-123.08436571246668,-4.875781943636263,-16.081538295511308,26.344213811455727,-32.07886293037591,3.2,1.56,L,R,84.7,1474.0,250.0,-1.45,17.4,-0.8400000000000001,-3.31,5.62,84.6,6.5,54.01,1.75,-1.75,0.73,547180,453286,PHI,LAD,Infield shift,Standard,632984,6,3,Changeup,0,0,0,0,0.0,0.022,2021
921,FF,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.,2,1,2-1,11,0,0,0,0,0,0,97.4,2411.0,233.0,-0.77,9.24,13.68,-3.15,6.36,95.9,5.5,55.0,1.3,-1.3,4.59,,,,2,8,Bot,669257,6.621456961637344,-141.69900535115676,-1.8410153554161524,-11.86722365029136,33.44825242514382,-16.62892045230745,3.19,1.6,L,R,97.4,2411.0,233.0,-0.77,9.24,13.68,-3.15,6.36,95.9,5.5,55.0,1.3,-1.3,4.59,547180,595014,PHI,LAD,Infield shift,Standard,632984,67,4,4-Seam Fastball,0,4,4,0,0.0,0.042,2021
922,FC,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,Bryce Harper walks.,2,0,2-0,12,1,0,0,0,0,0,92.2,2564.0,212.0,0.04,-0.48,5.88,-3.1,6.57,91.1,5.5,54.97,-0.24,0.24,3.48,,,,2,8,Bot,669257,8.2772221052978,-134.14118376526872,-3.0716475364226783,-1.2162073675446412,27.54421715437653,-25.82707733265177,3.21,1.65,L,R,92.2,2564.0,212.0,0.04,-0.48,5.88,-3.1,6.57,91.1,5.5,54.97,-0.24,0.24,3.48,547180,595014,PHI,LAD,Infield shift,Standard,632984,67,3,Cutter,0,4,4,0,0.0,-0.024,2021
923,FC,2021-08-10,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper called out on strikes.,0,1,0-1,2,1,1,0,0,0,0,90.5,2264.0,219.0,0.0,-0.0,9.84,-3.44,5.63,90.2,6.1,54.35,0.1,-0.1,3.11,,,516416.0,1,1,Bot,669257,8.30382457240399,-131.5762716425733,-2.0743072069420707,-1.7358497941288131,27.60208609508593,-22.42526547811672,3.49,1.6,L,R,90.5,2264.0,219.0,0.0,-0.0,9.84,-3.44,5.63,90.2,6.1,54.35,0.1,-0.1,3.11,547180,453286,PHI,LAD,Infield shift,Standard,632984,6,2,Cutter,0,0,0,0,0.0,-0.064,2021
