,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
1659,SI,2021-06-04,"Gallo, Joey",77.0,-44.0,3.0,138.63,147.63,0.109,0.098,0.0,1.0,0.0,0.0,2.0,X,6.0,ground_ball,out,hit_into_play,"Joey Gallo grounds out, shortstop Taylor Walls to first baseman Yandy Diaz.",0,0,0-0,6.0,1,0,0,1,0,0,90.7,1727.0,119.0,1.42,-17.04,2.16,2.69,5.67,90.4,6.0,54.47,-0.73,0.73,2.6,,,,0,2,Bot,642336,-7.8733021077149745,-131.94222804705828,-2.16496987499567,18.229713181449984,26.96561966520219,-29.78400303116261,3.58,1.68,L,L,90.7,1727.0,119.0,1.42,-17.04,2.16,2.69,5.67,90.4,6.0,54.47,-0.73,0.73,2.6,608336,676596,TEX,TB,Infield shift,Standard,633830,11,1,Sinker,0,0,0,0,-0.023,-0.241,2021
1660,SL,2021-06-03,"Gallo, Joey",88.0,36.0,357.0,140.35,54.97,0.026,0.033,0.0,1.0,0.0,0.0,3.0,X,8.0,fly_ball,out,hit_into_play,Joey Gallo flies out to center fielder Yonathan Daza.,2,2,2-2,4.0,1,0,0,0,0,0,86.0,2398.0,239.0,-0.39,4.68,2.88,2.11,6.55,87.5,6.6,53.86,0.42,-0.42,2.32,,,,0,4,Top,553869,-5.256726617505599,-125.32807969165488,-4.447248296253012,-3.360807620661687,19.558863398425185,-29.10619646101665,3.58,1.68,L,L,86.0,2398.0,239.0,-0.39,4.68,2.88,2.11,6.55,87.5,6.6,53.86,0.42,-0.42,2.32,608336,596295,COL,TEX,Infield shift,Strategic,633860,27,6,Slider,2,0,0,2,0.026,-0.216,2021
1661,FF,2021-06-03,"Gallo, Joey",98.8,-10.0,14.0,,,,,,,,,,S,,,,foul,Joey Gallo flies out to center fielder Yonathan Daza.,2,2,2-2,6.0,1,0,0,0,0,0,92.5,1801.0,160.0,0.65,-7.800000000000001,14.52,1.58,6.68,94.1,6.7,53.75,-0.83,0.83,2.38,,,,0,4,Top,553869,-3.3742762653214617,-134.72078149938946,-7.986414858632651,8.658689965769312,23.798975337186043,-15.96109741190289,3.58,1.68,L,L,92.5,1801.0,160.0,0.65,-7.800000000000001,14.52,1.58,6.68,94.1,6.7,53.75,-0.83,0.83,2.38,608336,596295,COL,TEX,Infield shift,Strategic,633860,27,5,4-Seam Fastball,2,0,0,2,0.0,0.0,2021
1662,FF,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo flies out to center fielder Yonathan Daza.,1,2,1-2,13.0,0,0,0,0,0,0,92.3,1944.0,158.0,0.55,-6.6000000000000005,16.080000000000002,1.8,6.73,93.3,6.6,53.94,1.58,-1.58,1.63,,,,0,4,Top,553869,-9.825810658344423,-133.99328272562357,-10.191379666221584,8.39351523536633,22.75484472249911,-14.060816116863174,3.71,1.76,L,L,92.3,1944.0,158.0,0.55,-6.6000000000000005,16.080000000000002,1.8,6.73,93.3,6.6,53.94,1.58,-1.58,1.63,608336,596295,COL,TEX,Infield shift,Strategic,633860,27,4,4-Seam Fastball,2,0,0,2,0.0,0.043,2021
1663,KC,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo flies out to center fielder Yonathan Daza.,0,2,0-2,13.0,0,0,0,0,0,0,76.1,2593.0,345.0,-0.43,5.16,-14.04,1.81,6.65,76.6,6.5,53.96,0.42,-0.42,-0.51,,,,0,4,Top,553869,-3.932734433266946,-110.70511655675143,-5.911495222772681,-2.864256162642735,18.92398825467736,-41.01202680989454,3.68,1.76,L,L,76.1,2593.0,345.0,-0.43,5.16,-14.04,1.81,6.65,76.6,6.5,53.96,0.42,-0.42,-0.51,608336,596295,COL,TEX,Infield shift,Standard,633860,27,3,Knuckle Curve,2,0,0,2,0.0,0.022,2021
1664,SL,2021-06-03,"Gallo, Joey",66.3,52.0,184.0,,,,,,,,,,S,,,,foul,Joey Gallo flies out to center fielder Yonathan Daza.,0,1,0-1,5.0,1,0,0,0,0,0,83.6,2278.0,260.0,-0.44,5.28,2.16,2.18,6.64,84.5,6.5,53.97,-0.23,0.23,2.82,,,,0,4,Top,553869,-3.64149595322192,-121.77934372489854,-2.841383540425766,-3.805417973096763,20.61562799715795,-30.089478790861808,3.58,1.68,L,L,83.6,2278.0,260.0,-0.44,5.28,2.16,2.18,6.64,84.5,6.5,53.97,-0.23,0.23,2.82,608336,596295,COL,TEX,Infield shift,Strategic,633860,27,2,Slider,2,0,0,2,0.0,-0.052,2021
1665,KC,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo flies out to center fielder Yonathan Daza.,0,0,0-0,1.0,1,0,1,0,1,0,74.6,2467.0,340.0,-0.47,5.64,-14.16,1.89,6.69,75.2,6.5,54.01,0.29,-0.29,3.27,,,,0,4,Top,553869,-3.663354366439952,-108.65772320228712,2.183418647106856,-3.179704925963,17.588969174012405,-42.09848703154113,3.77,1.85,L,L,74.6,2467.0,340.0,-0.47,5.64,-14.16,1.89,6.69,75.2,6.5,54.01,0.29,-0.29,3.27,608336,596295,COL,TEX,Infield shift,Strategic,633860,27,1,Knuckle Curve,2,0,0,2,0.0,-0.038,2021
1666,SL,2021-06-03,"Gallo, Joey",94.4,49.0,310.0,118.17,74.09,0.009,0.01,0.0,1.0,0.0,0.0,3.0,X,8.0,fly_ball,out,hit_into_play,Joey Gallo flies out to center fielder Yonathan Daza.,2,2,2-2,7.0,1,0,0,0,0,0,84.2,2400.0,286.0,-0.55,6.6000000000000005,-1.44,2.09,6.57,85.1,6.6,53.88,0.36,-0.36,1.8,,,669256.0,2,1,Top,553869,-4.6392063981602965,-122.62373332567805,-4.539812732723468,-4.729923839967717,22.314885989509783,-32.76996426953633,3.58,1.68,L,L,84.2,2400.0,286.0,-0.55,6.6000000000000005,-1.44,2.09,6.57,85.1,6.6,53.88,0.36,-0.36,1.8,608336,596295,COL,TEX,Infield shift,Standard,633860,4,5,Slider,0,0,0,0,0.022,-0.192,2021
1667,SL,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo flies out to center fielder Yonathan Daza.,2,1,2-1,13.0,1,1,0,0,0,1,83.8,2351.0,263.0,-0.61,7.32,0.72,2.08,6.58,84.5,6.7,53.83,0.99,-0.99,1.55,,,669256.0,2,1,Top,553869,-5.941926377447698,-121.8854347698421,-5.367022207379458,-4.954933407493907,22.800819538863877,-30.79114997754809,3.58,1.68,L,L,83.8,2351.0,263.0,-0.61,7.32,0.72,2.08,6.58,84.5,6.7,53.83,0.99,-0.99,1.55,608336,596295,COL,TEX,Infield shift,Standard,633860,4,4,Slider,0,0,0,0,0.0,-0.063,2021
1668,SL,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo flies out to center fielder Yonathan Daza.,2,0,2-0,4.0,1,0,0,0,1,0,85.2,2412.0,235.0,-0.57,6.84,3.96,2.16,6.59,86.3,6.5,54.02,0.52,-0.52,2.91,,,669256.0,2,1,Top,553869,-5.16749964432963,-124.22027568927058,-3.152790513560324,-5.101635273234641,20.46176661488865,-28.314828189211497,3.68,1.79,L,L,85.2,2412.0,235.0,-0.57,6.84,3.96,2.16,6.59,86.3,6.5,54.02,0.52,-0.52,2.91,608336,596295,COL,TEX,Infield shift,Standard,633860,4,3,Slider,0,0,0,0,0.0,-0.057,2021
1669,SL,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo flies out to center fielder Yonathan Daza.,1,0,1-0,13.0,0,0,0,0,0,0,83.5,2341.0,247.0,-0.63,7.5600000000000005,3.84,2.01,6.6,84.1,6.5,54.03,1.1,-1.1,2.45,,,669256.0,2,1,Top,553869,-5.933740682520597,-121.60083677538675,-3.820984686359996,-5.2383909964235045,22.089783809383345,-28.481693507525545,3.71,1.85,L,L,83.5,2341.0,247.0,-0.63,7.5600000000000005,3.84,2.01,6.6,84.1,6.5,54.03,1.1,-1.1,2.45,608336,596295,COL,TEX,Infield shift,Standard,633860,4,2,Slider,0,0,0,0,0.0,0.05,2021
1670,FF,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo flies out to center fielder Yonathan Daza.,0,0,0-0,12.0,0,0,0,0,0,0,91.2,1998.0,161.0,0.58,-6.959999999999999,14.04,1.9,6.85,92.3,6.5,54.04,-1.1,1.1,3.34,,,669256.0,2,1,Top,553869,-3.2878516765766026,-132.92348889085258,-5.591037722101463,7.585534460419248,23.289990731014612,-17.338632347962786,3.77,1.85,L,L,91.2,1998.0,161.0,0.58,-6.959999999999999,14.04,1.9,6.85,92.3,6.5,54.04,-1.1,1.1,3.34,608336,596295,COL,TEX,Infield shift,Standard,633860,4,1,4-Seam Fastball,0,0,0,0,0.0,0.036,2021
1671,SI,2021-06-03,"Gallo, Joey",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Joey Gallo walks.   Adolis Garcia to 2nd.,3,1,3-1,13.0,0,0,0,0,0,0,96.0,2114.0,225.0,-1.08,12.96,6.959999999999999,-3.32,5.59,97.7,7.0,53.49,0.68,-0.68,0.75,,,666969.0,0,9,Top,553869,9.549740318340575,-139.43400915311662,-8.686807059734093,-16.024353236833733,26.63134107026,-22.90471071897444,3.65,1.79,L,R,96.0,2114.0,225.0,-1.08,12.96,6.959999999999999,-3.32,5.59,97.7,7.0,53.49,0.68,-0.68,0.75,608336,622075,COL,TEX,Infield shift,Strategic,633860,74,5,Sinker,11,2,2,11,-0.001,0.37,2021
1672,FF,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo walks.   Adolis Garcia to 2nd.,3,0,3-0,5.0,1,0,0,0,1,0,94.5,2063.0,218.0,-0.3,3.5999999999999996,11.399999999999999,-3.21,5.67,96.3,7.0,53.53,0.14,-0.14,2.66,,,666969.0,0,9,Top,553869,8.748399083552858,-137.45927227538644,-4.402289068049909,-5.410933970520047,25.224656341447123,-19.34477726718151,3.65,1.82,L,R,94.5,2063.0,218.0,-0.3,3.5999999999999996,11.399999999999999,-3.21,5.67,96.3,7.0,53.53,0.14,-0.14,2.66,608336,622075,COL,TEX,Infield shift,Strategic,633860,74,4,4-Seam Fastball,11,2,2,11,0.0,-0.136,2021
1673,SL,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.   Adolis Garcia to 2nd.,2,0,2-0,13.0,0,0,0,0,0,0,87.2,2435.0,110.0,0.39,-4.68,-2.04,-3.21,5.66,88.8,7.0,53.49,0.73,-0.73,0.63,,,666969.0,0,9,Top,553869,5.228238798380957,-126.92387404137494,-5.701353681248323,3.252567415371043,23.266094036431973,-33.13895100058648,3.65,1.76,L,R,87.2,2435.0,110.0,0.39,-4.68,-2.04,-3.21,5.66,88.8,7.0,53.49,0.73,-0.73,0.63,608336,622075,COL,TEX,Infield shift,Strategic,633860,74,3,Slider,11,2,2,11,0.0,0.226,2021
1674,FF,2021-06-03,"Gallo, Joey",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Joey Gallo walks.,3,2,3-2,14.0,0,0,0,0,0,0,97.2,2537.0,208.0,-0.44,5.28,11.399999999999999,-1.22,5.66,97.3,6.0,54.53,-1.49,1.49,1.83,,,,0,7,Top,553869,8.215311040163034,-141.3613543028786,-6.975800243030142,-7.521058368188919,25.944829683514364,-18.081143560118598,3.68,1.79,L,R,97.2,2537.0,208.0,-0.44,5.28,11.399999999999999,-1.22,5.66,97.3,6.0,54.53,-1.49,1.49,1.83,608336,642068,COL,TEX,Infield shift,Strategic,633860,56,6,4-Seam Fastball,9,0,0,9,-0.001,0.329,2021
1675,SL,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.   Adolis Garcia to 2nd.,1,0,1-0,13.0,0,0,0,0,0,0,86.2,2307.0,108.0,0.44,-5.28,-1.56,-3.35,5.64,87.6,6.9,53.64,1.22,-1.22,1.23,,,666969.0,0,9,Top,553869,4.217345812762104,-125.55241162840484,-4.091698800698436,3.921137363964472,22.56850636894711,-33.04531764108995,3.68,1.76,L,R,86.2,2307.0,108.0,0.44,-5.28,-1.56,-3.35,5.64,87.6,6.9,53.64,1.22,-1.22,1.23,608336,622075,COL,TEX,Infield shift,Strategic,633860,74,2,Slider,11,2,2,11,0.0,0.11,2021
1676,FF,2021-06-03,"Gallo, Joey",80.1,79.0,136.0,,,,,,,,,,S,,,,foul,Joey Gallo walks.,3,1,3-1,2.0,1,0,0,0,0,0,97.7,2668.0,207.0,-0.5,6.0,15.36,-1.31,5.75,97.2,5.8,54.7,0.03,-0.03,3.45,,,,0,7,Top,553869,4.546313641814714,-142.28141635775918,-3.673124643489453,-7.803280487493593,30.283674827633863,-14.069569481482413,3.58,1.68,L,R,97.7,2668.0,207.0,-0.5,6.0,15.36,-1.31,5.75,97.2,5.8,54.7,0.03,-0.03,3.45,608336,642068,COL,TEX,Infield shift,Strategic,633860,56,5,4-Seam Fastball,9,0,0,9,0.0,-0.077,2021
1677,CH,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.   Adolis Garcia to 2nd.,0,0,0-0,13.0,0,0,0,0,0,0,89.2,1655.0,254.0,-0.93,11.16,2.4000000000000004,-3.66,5.49,91.0,7.0,53.46,0.16,-0.16,0.46,,,666969.0,0,9,Top,553869,10.703459160467268,-129.57674145955062,-6.940337442304525,-12.43421413509132,21.541458644338764,-28.847982065994287,3.77,1.88,L,R,89.2,1655.0,254.0,-0.93,11.16,2.4000000000000004,-3.66,5.49,91.0,7.0,53.46,0.16,-0.16,0.46,608336,622075,COL,TEX,Infield shift,Standard,633860,74,1,Changeup,11,2,2,11,0.0,0.055,2021
1678,FF,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo walks.,3,0,3-0,4.0,1,0,0,0,1,0,97.0,2519.0,210.0,-0.49,5.88,12.84,-1.35,5.69,96.7,5.8,54.73,0.62,-0.62,2.8,,,,0,7,Top,553869,3.033625945872118,-141.34663009732503,-4.683678598304077,-7.261495407288074,28.501843891086825,-16.923607295144112,3.62,1.79,L,R,97.0,2519.0,210.0,-0.49,5.88,12.84,-1.35,5.69,96.7,5.8,54.73,0.62,-0.62,2.8,608336,642068,COL,TEX,Infield shift,Strategic,633860,56,4,4-Seam Fastball,9,0,0,9,0.0,-0.081,2021
1679,FF,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,2,0,2-0,11.0,0,0,0,0,0,0,97.5,2662.0,204.0,-0.57,6.84,12.24,-1.4,5.66,97.3,5.8,54.73,1.0,-1.0,3.63,,,,0,7,Top,553869,2.3542847683097707,-142.14607992124274,-2.342877014589943,-8.210245614373829,27.901590312964167,-17.96432847978041,3.65,1.79,L,R,97.5,2662.0,204.0,-0.57,6.84,12.24,-1.4,5.66,97.3,5.8,54.73,1.0,-1.0,3.63,608336,642068,COL,TEX,Infield shift,Strategic,633860,56,3,4-Seam Fastball,9,0,0,9,0.0,0.126,2021
1680,CH,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,1,0,1-0,1.0,0,0,0,0,0,0,92.8,1944.0,225.0,-1.09,13.080000000000002,7.4399999999999995,-1.4,5.65,92.0,5.6,54.89,0.41,-0.41,3.67,,,,0,7,Top,553869,4.847585388096121,-135.22358083210483,-0.6685418534492318,-14.455615432343816,27.713145731356107,-24.64491578047136,3.8,1.85,L,R,92.8,1944.0,225.0,-1.09,13.080000000000002,7.4399999999999995,-1.4,5.65,92.0,5.6,54.89,0.41,-0.41,3.67,608336,642068,COL,TEX,Infield shift,Strategic,633860,56,2,Changeup,9,0,0,9,0.0,0.07,2021
1681,FF,2021-06-03,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,0,0,0-0,3.0,0,0,0,0,0,0,96.6,2606.0,209.0,-0.59,7.08,15.120000000000001,-1.45,5.64,96.3,5.8,54.72,-0.32,0.32,3.77,,,,0,7,Top,553869,6.001632798693725,-140.75712776107105,-2.3349058238992697,-9.168817621119432,28.395912958504653,-15.036359082174052,3.74,1.97,L,R,96.6,2606.0,209.0,-0.59,7.08,15.120000000000001,-1.45,5.64,96.3,5.8,54.72,-0.32,0.32,3.77,608336,642068,COL,TEX,Infield shift,Strategic,633860,56,1,4-Seam Fastball,9,0,0,9,0.0,0.038,2021
1682,SL,2021-06-02,"Gallo, Joey",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Joey Gallo walks.,3,0,3-0,14.0,0,0,0,0,0,0,86.3,2179.0,146.0,0.28,-3.3600000000000003,2.16,-2.55,5.89,87.0,6.3,54.24,-0.04,0.04,1.64,,643396.0,,2,6,Top,624513,5.611456280745915,-125.78339702460696,-4.371567228115347,2.099032202967128,21.12905926935999,-29.64310941478174,3.87,1.81,L,R,86.3,2179.0,146.0,0.28,-3.3600000000000003,2.16,-2.55,5.89,87.0,6.3,54.24,-0.04,0.04,1.64,608336,622608,COL,TEX,Strategic,Standard,633848,46,4,Slider,2,1,1,2,-0.017,0.032,2021
1683,SL,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,2,0,2-0,14.0,0,0,0,0,0,0,84.8,2142.0,130.0,0.37,-4.4399999999999995,2.4000000000000004,-2.5,5.95,85.5,6.3,54.18,-0.94,0.94,1.84,,643396.0,,2,6,Top,624513,7.3320862259256305,-123.47689524926548,-3.81223905521463,2.6109550021546566,20.08551281858262,-29.590464532698128,3.91,1.74,L,R,84.8,2142.0,130.0,0.37,-4.4399999999999995,2.4000000000000004,-2.5,5.95,85.5,6.3,54.18,-0.94,0.94,1.84,608336,622608,COL,TEX,Strategic,Standard,633848,46,3,Slider,2,1,1,2,0.0,0.047,2021
1684,FF,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,1,0,1-0,11.0,0,0,0,0,0,0,91.8,2098.0,209.0,-0.53,6.36,9.24,-2.45,5.88,92.7,6.3,54.2,0.95,-0.95,3.22,,643396.0,,2,6,Top,624513,4.934330413913549,-133.7955929601156,-2.6931969192675647,-7.289614160239411,22.876456110486448,-22.43064711301176,3.94,1.81,L,R,91.8,2098.0,209.0,-0.53,6.36,9.24,-2.45,5.88,92.7,6.3,54.2,0.95,-0.95,3.22,608336,622608,COL,TEX,Strategic,Standard,633848,46,2,4-Seam Fastball,2,1,1,2,0.0,0.039,2021
1685,FF,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,0,0,0-0,11.0,0,0,0,0,0,0,93.5,2110.0,213.0,-0.58,6.959999999999999,9.48,-2.69,5.86,94.5,6.3,54.22,0.86,-0.86,3.26,,643396.0,,2,6,Top,624513,6.019196852005213,-136.31333278093908,-2.837292451189893,-8.424101344181429,23.501352756580943,-21.807122135333284,3.92,1.82,L,R,93.5,2110.0,213.0,-0.58,6.959999999999999,9.48,-2.69,5.86,94.5,6.3,54.22,0.86,-0.86,3.26,608336,622608,COL,TEX,Strategic,Standard,633848,46,1,4-Seam Fastball,2,1,1,2,0.0,0.025,2021
1686,FF,2021-06-02,"Gallo, Joey",63.9,68.0,118.0,97.57,163.85,0.0,0.0,0.0,1.0,0.0,0.0,3.0,X,6.0,popup,out,hit_into_play,Joey Gallo pops out to shortstop Garrett Hampson.,2,2,2-2,3.0,1,0,0,0,0,0,95.0,2076.0,209.0,-0.33,3.96,6.48,-2.67,5.77,95.7,6.4,54.12,-0.55,0.55,3.34,,,,0,4,Top,624513,9.181497804885412,-138.15934993553188,-1.9940488235300773,-6.0814682332666266,26.308868178337235,-24.92787092017461,3.58,1.68,L,R,95.0,2076.0,209.0,-0.33,3.96,6.48,-2.67,5.77,95.7,6.4,54.12,-0.55,0.55,3.34,608336,622608,COL,TEX,Infield shift,Standard,633848,28,7,4-Seam Fastball,0,1,1,0,0.023,-0.216,2021
1687,SL,2021-06-02,"Gallo, Joey",70.4,24.0,153.0,,,,,,,,,,S,,,,foul,Joey Gallo pops out to shortstop Garrett Hampson.,2,2,2-2,7.0,1,0,0,0,0,0,86.5,2259.0,112.0,0.37,-4.4399999999999995,0.6000000000000001,-2.77,5.96,86.8,5.9,54.56,0.4,-0.4,2.07,,,,0,4,Top,624513,4.858501150095663,-126.09185336546965,-3.2727322362264517,3.236893076806717,20.395281243625867,-31.299578368376544,3.58,1.68,L,R,86.5,2259.0,112.0,0.37,-4.4399999999999995,0.6000000000000001,-2.77,5.96,86.8,5.9,54.56,0.4,-0.4,2.07,608336,622608,COL,TEX,Infield shift,Strategic,633848,28,6,Slider,0,1,1,0,0.0,0.0,2021
1688,SL,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,S,,,,foul,Joey Gallo pops out to shortstop Garrett Hampson.,2,2,2-2,14.0,1,0,0,0,0,0,86.4,2072.0,153.0,0.41,-4.92,2.4000000000000004,-2.65,6.03,86.7,6.2,54.34,-0.7,0.7,1.49,,,,0,4,Top,624513,7.125668127398248,-125.72181218324457,-5.067240946062679,3.1951577556041437,21.760221360100555,-29.355100995806456,3.58,1.68,L,R,86.4,2072.0,153.0,0.41,-4.92,2.4000000000000004,-2.65,6.03,86.7,6.2,54.34,-0.7,0.7,1.49,608336,622608,COL,TEX,Infield shift,Standard,633848,28,5,Slider,0,1,1,0,0.0,0.0,2021
1689,FF,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo pops out to shortstop Garrett Hampson.,1,2,1-2,12.0,0,0,0,0,0,0,95.7,2160.0,213.0,-0.52,6.24,10.8,-2.68,5.88,95.7,5.9,54.59,-0.51,0.51,4.12,,,,0,4,Top,624513,9.513486831510734,-139.20054694167604,-1.1583761511855557,-8.612234550979215,25.355806968242888,-20.21683350586573,3.81,1.7,L,R,95.7,2160.0,213.0,-0.52,6.24,10.8,-2.68,5.88,95.7,5.9,54.59,-0.51,0.51,4.12,608336,622608,COL,TEX,Infield shift,Standard,633848,28,4,4-Seam Fastball,0,1,1,0,0.0,0.043,2021
1690,CU,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo pops out to shortstop Garrett Hampson.,0,2,0-2,14.0,0,0,0,0,0,0,77.0,2150.0,57.0,0.71,-8.52,-8.52,-2.2,6.14,77.2,6.2,54.33,-0.8,0.8,-0.37,,,,0,4,Top,624513,5.072273477043694,-112.11481749599795,-5.631891989572248,5.179452572930963,18.183070520319696,-37.50408606586787,3.66,1.68,L,R,77.0,2150.0,57.0,0.71,-8.52,-8.52,-2.2,6.14,77.2,6.2,54.33,-0.8,0.8,-0.37,608336,622608,COL,TEX,Infield shift,Strategic,633848,28,3,Curveball,0,1,1,0,0.0,0.022,2021
1691,CU,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo pops out to shortstop Garrett Hampson.,0,1,0-1,13.0,1,1,0,0,0,1,76.1,2289.0,51.0,0.8,-9.600000000000001,-7.800000000000001,-2.37,6.21,75.9,5.9,54.61,0.15,-0.15,1.5,,,,0,4,Top,624513,3.2049301031268995,-110.91357728830768,-1.7259885184291728,6.079288275845237,18.434302989318446,-37.44656419199831,3.58,1.68,L,R,76.1,2289.0,51.0,0.8,-9.600000000000001,-7.800000000000001,-2.37,6.21,75.9,5.9,54.61,0.15,-0.15,1.5,608336,622608,COL,TEX,Infield shift,Strategic,633848,28,2,Curveball,0,1,1,0,0.0,-0.052,2021
1692,FF,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo pops out to shortstop Garrett Hampson.,0,0,0-0,4.0,1,0,1,0,1,0,95.1,1954.0,215.0,-0.28,3.3600000000000003,9.84,-2.7,5.9,95.2,6.1,54.4,0.73,-0.73,2.78,,,,0,4,Top,624513,5.763383221339167,-138.48048404783734,-4.419337678398981,-4.776189009420177,27.766334452538555,-20.884439238331787,3.96,1.85,L,R,95.1,1954.0,215.0,-0.28,3.3600000000000003,9.84,-2.7,5.9,95.2,6.1,54.4,0.73,-0.73,2.78,608336,622608,COL,TEX,Infield shift,Strategic,633848,28,1,4-Seam Fastball,0,1,1,0,0.0,-0.038,2021
1693,FF,2021-06-02,"Gallo, Joey",91.3,24.0,301.0,46.98,106.22,0.137,0.152,0.0,1.0,0.0,0.0,3.0,X,7.0,line_drive,out,hit_into_play,Joey Gallo lines out to left fielder Raimel Tapia.,0,0,0-0,5.0,1,0,0,1,0,0,96.4,2067.0,211.0,-0.44,5.28,8.399999999999999,-2.6,5.94,97.0,6.1,54.37,0.04,-0.04,2.55,,,,0,2,Top,624513,7.796958812766659,-140.30790898319026,-5.136904644720043,-7.296088290598687,24.959087207348578,-21.991797482355818,3.58,1.68,L,R,96.4,2067.0,211.0,-0.44,5.28,8.399999999999999,-2.6,5.94,97.0,6.1,54.37,0.04,-0.04,2.55,608336,622608,COL,TEX,Infield shift,Strategic,633848,9,1,4-Seam Fastball,0,0,0,0,0.023,-0.241,2021
1694,FF,2021-06-02,"Gallo, Joey",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Joey Gallo strikes out swinging.,2,2,2-2,2.0,1,1,0,0,0,0,97.6,1980.0,212.0,-0.57,6.84,12.48,-1.82,5.89,98.4,6.3,54.2,-0.04,0.04,3.06,663993.0,666969.0,,2,8,Top,624513,6.30879993928515,-142.14989026351276,-4.591813790715164,-9.072641249976597,27.219899951907077,-17.210431325005686,3.58,1.68,L,R,97.6,1980.0,212.0,-0.57,6.84,12.48,-1.82,5.89,98.4,6.3,54.2,-0.04,0.04,3.06,608336,608032,COL,TEX,Standard,Standard,633848,64,5,4-Seam Fastball,4,3,3,4,0.146,-0.428,2021
1695,FF,2021-06-02,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo strikes out swinging.,2,1,2-1,12.0,1,1,0,0,0,1,93.9,2068.0,215.0,-0.82,9.84,12.120000000000001,-2.0,5.85,94.6,6.4,54.06,-0.7,0.7,3.77,663993.0,666969.0,,2,8,Top,624513,8.80185388060944,-136.57966675768998,-1.9421889278341813,-11.99365523586282,26.186497320279116,-19.25587171487196,3.58,1.68,L,R,93.9,2068.0,215.0,-0.82,9.84,12.120000000000001,-2.0,5.85,94.6,6.4,54.06,-0.7,0.7,3.77,608336,608032,COL,TEX,Standard,Standard,633848,64,4,4-Seam Fastball,4,3,3,4,0.0,-0.142,2021
