,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
2201,FF,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson strikes out swinging.,0,0,0-0,12,0,0,0,0,0,0,89.2,2198.0,229.0,-0.61,7.32,14.879999999999999,-3.09,5.89,89.3,6.3,54.25,-1.1,1.1,2.67,,,,1,6,Bot,547172,11.555567144282003,-129.44530594228982,-4.541132767701597,-9.10554797135786,23.942746769188545,-17.336816983189212,3.41,1.52,R,R,89.2,2198.0,229.0,-0.61,7.32,14.879999999999999,-3.09,5.89,89.3,6.3,54.25,-1.1,1.1,2.67,621020,621219,ATL,CHC,Infield shift,Standard,634414,56,1,4-Seam Fastball,10,0,0,10,0.0,0.026,2021
2202,SI,2021-04-28,"Swanson, Dansby",85.8,13.0,149.0,108.4,144.2,0.797,0.752,0.0,1.0,0.0,0.0,4.0,X,6.0,line_drive,out,hit_into_play,Dansby Swanson lines out to shortstop Nico Hoerner.,0,0,0-0,13,1,0,0,1,0,0,86.7,1752.0,209.0,-0.97,11.64,7.4399999999999995,-2.13,6.14,87.0,6.1,54.39,0.9,-0.9,2.12,,645277.0,,1,1,Bot,575929,4.921413357220231,-126.2867368865696,-4.757255416929198,-11.39960953629848,21.80324608892683,-24.83406607096559,3.41,1.56,R,R,86.7,1752.0,209.0,-0.97,11.64,7.4399999999999995,-2.13,6.14,87.0,6.1,54.39,0.9,-0.9,2.12,621020,543294,ATL,CHC,Infield shift,Standard,634414,9,1,Sinker,2,0,0,2,-0.023,-0.329,2021
2203,FA,2021-04-28,"Swanson, Dansby",102.0,18.0,322.0,131.55,69.53,0.469,0.567,0.0,1.0,0.0,0.0,5.0,X,8.0,line_drive,out,hit_into_play,Dansby Swanson lines out sharply to center fielder Jake Marisnick.,3,2,3-2,2,1,0,0,0,0,0,67.3,1711.0,203.0,-0.15,1.7999999999999998,20.4,-1.68,6.81,65.1,4.5,55.99,-0.27,0.27,3.2,,,,1,8,Bot,547172,3.719829759375194,-97.93753245905464,-1.391619716577416,-1.581140307646062,15.849439033053056,-21.25128948773734,3.41,1.56,R,R,67.3,1711.0,203.0,-0.15,1.7999999999999998,20.4,-1.68,6.81,65.1,4.5,55.99,-0.27,0.27,3.2,621020,519299,ATL,CHC,Standard,Standard,634414,73,6,Fastball,10,0,0,10,0.0,-0.212,2021
2204,FA,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out sharply to center fielder Jake Marisnick.,2,2,2-2,11,0,0,0,0,0,0,69.7,1770.0,204.0,-0.42,5.04,20.52,-1.78,6.9,67.5,4.3,56.2,1.11,-1.11,4.35,,,,1,8,Bot,547172,1.9033066864430568,-101.60601379959134,-0.1061077594880175,-3.2181415735652723,16.123666604930797,-20.470080536363923,3.78,1.71,R,R,69.7,1770.0,204.0,-0.42,5.04,20.52,-1.78,6.9,67.5,4.3,56.2,1.11,-1.11,4.35,621020,519299,ATL,CHC,Standard,Standard,634414,73,5,Fastball,10,0,0,10,0.0,0.07,2021
2205,FA,2021-04-28,"Swanson, Dansby",61.0,29.0,161.0,,,,,,,,,,S,,,,foul,Dansby Swanson lines out sharply to center fielder Jake Marisnick.,2,1,2-1,12,1,0,0,0,0,0,66.0,1656.0,204.0,0.4,-4.800000000000001,17.64,-1.97,6.76,64.2,4.6,55.95,-1.04,1.04,2.51,,,,1,8,Bot,547172,4.707919421248335,-96.10210609876438,-1.9387067920759624,1.8207240381460512,13.754459957226702,-22.91339040934968,3.41,1.56,R,R,66.0,1656.0,204.0,0.4,-4.800000000000001,17.64,-1.97,6.76,64.2,4.6,55.95,-1.04,1.04,2.51,621020,519299,ATL,CHC,Standard,Standard,634414,73,4,Fastball,10,0,0,10,0.0,-0.053,2021
2206,FA,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out sharply to center fielder Jake Marisnick.,1,1,1-1,13,0,0,0,0,0,0,65.5,1652.0,205.0,-0.18,2.16,15.120000000000001,-2.1,6.78,63.8,4.5,56.04,0.31,-0.31,1.33,,,,1,8,Bot,547172,3.4013396317280464,-95.4646225605253,-3.643912110721951,-1.5746998243865324,12.893221930417957,-24.07132513467301,3.77,1.63,R,R,65.5,1652.0,205.0,-0.18,2.16,15.120000000000001,-2.1,6.78,63.8,4.5,56.04,0.31,-0.31,1.33,621020,519299,ATL,CHC,Standard,Standard,634414,73,3,Fastball,10,0,0,10,0.0,0.038,2021
2207,FA,2021-04-28,"Swanson, Dansby",78.7,53.0,223.0,,,,,,,,,,S,,,,foul,Dansby Swanson lines out sharply to center fielder Jake Marisnick.,1,0,1-0,6,1,0,0,0,0,0,63.2,1513.0,205.0,0.26,-3.12,17.4,-2.07,6.82,61.4,4.5,56.0,-0.67,0.67,2.57,,,,1,8,Bot,547172,4.245480330020023,-91.99990947460122,-1.1231643361750394,0.8725336712612501,12.73128795737043,-23.967760359638923,3.41,1.56,R,R,63.2,1513.0,205.0,0.26,-3.12,17.4,-2.07,6.82,61.4,4.5,56.0,-0.67,0.67,2.57,621020,519299,ATL,CHC,Standard,Standard,634414,73,2,Fastball,10,0,0,10,0.0,-0.032,2021
2208,FA,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out sharply to center fielder Jake Marisnick.,0,0,0-0,14,0,0,0,0,0,0,62.7,1501.0,200.0,1.13,-13.559999999999999,18.48,-1.61,6.85,60.9,4.7,55.85,-1.84,1.84,2.67,,,,1,8,Bot,547172,4.182404694515622,-91.24168404352764,-0.95761149276198,5.693400040846936,13.211032098138777,-23.62059023908768,3.69,1.77,R,R,62.7,1501.0,200.0,1.13,-13.559999999999999,18.48,-1.61,6.85,60.9,4.7,55.85,-1.84,1.84,2.67,621020,519299,ATL,CHC,Standard,Standard,634414,73,1,Fastball,10,0,0,10,0.0,0.026,2021
2209,SL,2021-04-28,"Swanson, Dansby",87.9,22.0,320.0,103.61,71.96,0.249,0.269,0.0,1.0,0.0,0.0,3.0,X,8.0,line_drive,out,hit_into_play,Dansby Swanson lines out to center fielder Jake Marisnick.,2,2,2-2,9,1,0,0,0,0,0,77.3,2517.0,50.0,1.59,-19.080000000000002,-4.5600000000000005,-2.94,6.04,77.5,6.1,54.38,-0.82,0.82,1.71,,518692.0,645277.0,2,4,Bot,575929,5.091376674515674,-112.62715635735292,-1.6539915034842634,12.834060461031372,18.53197716675325,-35.37213867400618,3.41,1.56,R,R,77.3,2517.0,50.0,1.59,-19.080000000000002,-4.5600000000000005,-2.94,6.04,77.5,6.1,54.38,-0.82,0.82,1.71,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,7,Slider,7,0,0,7,-0.003,-0.391,2021
2210,FF,2021-04-28,"Swanson, Dansby",82.6,56.0,235.0,,,,,,,,,,S,,,,foul,Dansby Swanson lines out to center fielder Jake Marisnick.,2,2,2-2,12,1,0,0,0,0,0,89.6,2164.0,229.0,-0.54,6.48,15.120000000000001,-3.08,5.99,89.7,6.1,54.35,-1.05,1.05,3.41,,518692.0,645277.0,2,4,Bot,575929,11.296306917884042,-130.09115800473506,-3.0867448509060496,-8.258386997115677,23.632900877664788,-17.308882197076638,3.41,1.56,R,R,89.6,2164.0,229.0,-0.54,6.48,15.120000000000001,-3.08,5.99,89.7,6.1,54.35,-1.05,1.05,3.41,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,6,4-Seam Fastball,7,0,0,7,0.0,0.0,2021
2211,FF,2021-04-28,"Swanson, Dansby",78.2,51.0,236.0,,,,,,,,,,S,,,,foul,Dansby Swanson lines out to center fielder Jake Marisnick.,2,2,2-2,12,1,0,0,0,0,0,90.8,2199.0,227.0,-0.24,2.88,16.080000000000002,-2.92,6.1,90.4,6.0,54.47,-1.12,1.12,3.09,,518692.0,645277.0,2,4,Bot,575929,10.549059822341205,-131.8132369910584,-4.461859003131227,-4.933717747369172,26.319317229783977,-15.782288694133388,3.41,1.56,R,R,90.8,2199.0,227.0,-0.24,2.88,16.080000000000002,-2.92,6.1,90.4,6.0,54.47,-1.12,1.12,3.09,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,5,4-Seam Fastball,7,0,0,7,0.0,0.0,2021
2212,SI,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson lines out to center fielder Jake Marisnick.,2,1,2-1,3,1,1,0,0,0,0,90.4,2169.0,229.0,-1.26,15.120000000000001,10.68,-2.96,5.97,90.2,6.2,54.34,-0.38,0.38,2.92,,518692.0,645277.0,2,4,Bot,575929,10.952973495749792,-131.16850798977583,-3.533240417477454,-16.756075105750696,26.075137522909998,-21.34448907670593,3.41,1.56,R,R,90.4,2169.0,229.0,-1.26,15.120000000000001,10.68,-2.96,5.97,90.2,6.2,54.34,-0.38,0.38,2.92,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,4,Sinker,7,0,0,7,0.0,-0.134,2021
2213,SI,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out to center fielder Jake Marisnick.,1,1,1-1,14,0,0,0,0,0,0,88.8,2178.0,228.0,-0.97,11.64,9.120000000000001,-2.84,5.97,88.8,6.3,54.24,-0.47,0.47,1.54,,518692.0,645277.0,2,4,Bot,575929,10.10204056849092,-128.87035263538695,-6.379852541939617,-12.862247603338655,24.70743198955855,-22.56869615917677,3.54,1.69,R,R,88.8,2178.0,228.0,-0.97,11.64,9.120000000000001,-2.84,5.97,88.8,6.3,54.24,-0.47,0.47,1.54,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,3,Sinker,7,0,0,7,0.0,0.096,2021
2214,CH,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson lines out to center fielder Jake Marisnick.,0,1,0-1,14,0,0,0,0,0,0,79.1,1779.0,240.0,-1.41,16.919999999999998,6.0,-2.99,5.92,79.1,6.2,54.27,-0.68,0.68,1.31,,518692.0,645277.0,2,4,Bot,575929,10.593969915696334,-114.74625469629058,-4.198181197453208,-14.357068720514382,19.17198330097468,-27.17412316370293,3.57,1.63,R,R,79.1,1779.0,240.0,-1.41,16.919999999999998,6.0,-2.99,5.92,79.1,6.2,54.27,-0.68,0.68,1.31,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,2,Changeup,7,0,0,7,0.0,0.054,2021
2215,CU,2021-04-28,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson lines out to center fielder Jake Marisnick.,0,0,0-0,4,1,0,1,0,1,0,64.7,2328.0,48.0,1.42,-17.04,-9.36,-2.92,6.12,64.3,5.9,54.63,0.53,-0.53,2.62,,518692.0,645277.0,2,4,Bot,575929,2.078417620639021,-94.12841832476232,3.1968790730961305,8.153332799046218,13.87402851797032,-37.50917687088295,3.41,1.47,R,R,64.7,2328.0,48.0,1.42,-17.04,-9.36,-2.92,6.12,64.3,5.9,54.63,0.53,-0.53,2.62,621020,621219,ATL,CHC,Infield shift,Standard,634414,39,1,Curveball,7,0,0,7,0.0,-0.075,2021
2216,SL,2021-04-27,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Dansby Swanson strikes out swinging.,1,2,1-2,14,1,1,0,0,0,1,84.5,2231.0,125.0,0.3,-3.5999999999999996,1.32,-1.97,5.37,85.8,6.8,53.66,-0.98,0.98,0.83,,,,0,4,Bot,575929,6.354555005062244,-122.97981142606493,-4.545949780922636,1.9086875775299783,21.538652734131144,-30.42426353588764,3.41,1.56,R,R,84.5,2231.0,125.0,0.3,-3.5999999999999996,1.32,-1.97,5.37,85.8,6.8,53.66,-0.98,0.98,0.83,621020,592866,ATL,CHC,Standard,Standard,634351,28,4,Slider,0,0,0,0,-0.027,-0.173,2021
2217,SL,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson strikes out swinging.,1,1,1-1,14,1,1,0,0,0,1,82.6,2252.0,113.0,0.55,-6.6000000000000005,-2.04,-1.93,5.43,83.4,6.7,53.82,-0.04,0.04,1.34,,,,0,4,Bot,575929,3.4394939686818344,-120.37005387404837,-2.524349266732827,4.73795027456891,22.87206761500496,-33.568711439911574,3.41,1.56,R,R,82.6,2252.0,113.0,0.55,-6.6000000000000005,-2.04,-1.93,5.43,83.4,6.7,53.82,-0.04,0.04,1.34,621020,592866,ATL,CHC,Infield shift,Standard,634351,28,3,Slider,0,0,0,0,0.0,-0.057,2021
2218,SL,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson strikes out swinging.,0,1,0-1,14,0,0,0,0,0,0,82.9,2301.0,124.0,0.55,-6.6000000000000005,0.48,-1.93,5.42,83.8,6.8,53.68,-0.65,0.65,0.8,,,,0,4,Bot,575929,4.862622640688685,-120.6394349837112,-4.19087799551365,4.48914585461095,23.15421474711547,-31.195791979145213,3.55,1.66,R,R,82.9,2301.0,124.0,0.55,-6.6000000000000005,0.48,-1.93,5.42,83.8,6.8,53.68,-0.65,0.65,0.8,621020,592866,ATL,CHC,Infield shift,Standard,634351,28,2,Slider,0,0,0,0,0.0,0.027,2021
2219,FF,2021-04-27,"Swanson, Dansby",85.3,51.0,262.0,,,,,,,,,,S,,,,foul,Dansby Swanson strikes out swinging.,0,0,0-0,5,1,0,0,1,0,0,90.8,2333.0,215.0,-0.57,6.84,15.48,-1.72,5.51,92.0,6.9,53.64,0.26,-0.26,2.34,,,,0,4,Bot,575929,4.931390424582942,-132.12160117074575,-4.875400222352656,-7.714960503566101,25.979350408910143,-16.176530875666103,3.41,1.56,R,R,90.8,2333.0,215.0,-0.57,6.84,15.48,-1.72,5.51,92.0,6.9,53.64,0.26,-0.26,2.34,621020,592866,ATL,CHC,Infield shift,Standard,634351,28,1,4-Seam Fastball,0,0,0,0,0.0,-0.038,2021
2220,CU,2021-04-27,"Swanson, Dansby",104.2,-3.0,21.0,134.0,103.0,0.397,0.361,0.9,1.0,1.0,0.0,2.0,X,8.0,ground_ball,single,hit_into_play,Dansby Swanson singles on a sharp ground ball to center fielder Jake Marisnick.,0,2,0-2,8,1,0,0,0,0,0,77.6,2346.0,70.0,0.66,-7.92,-6.0,-1.71,5.7,79.1,6.9,53.59,-0.12,0.12,1.62,,,,1,2,Bot,575929,2.7533362466474776,-113.14544016896777,-1.01320163757837,5.313232243444826,17.420688605561374,-36.54328517041377,3.41,1.56,R,R,77.6,2346.0,70.0,0.66,-7.92,-6.0,-1.71,5.7,79.1,6.9,53.59,-0.12,0.12,1.62,621020,592866,ATL,CHC,Infield shift,Standard,634351,12,3,Curveball,0,0,0,0,0.026,0.324,2021
2221,SL,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson singles on a sharp ground ball to center fielder Jake Marisnick.,0,1,0-1,14,1,1,0,0,0,1,84.5,2325.0,120.0,0.55,-6.6000000000000005,3.5999999999999996,-1.82,5.45,86.3,6.8,53.72,-0.98,0.98,1.61,,,,1,2,Bot,575929,5.4878176780856,-123.11678336809204,-3.377839904011824,4.872013282805633,18.221957423528465,-28.75253431584192,3.41,1.56,R,R,84.5,2325.0,120.0,0.55,-6.6000000000000005,3.5999999999999996,-1.82,5.45,86.3,6.8,53.72,-0.98,0.98,1.61,621020,592866,ATL,CHC,Infield shift,Standard,634351,12,2,Slider,0,0,0,0,0.0,-0.035,2021
2222,CU,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson singles on a sharp ground ball to center fielder Jake Marisnick.,0,0,0-0,5,1,0,1,0,1,0,79.4,2277.0,85.0,0.6,-7.199999999999999,-2.52,-1.86,5.51,80.7,6.8,53.69,0.17,-0.17,2.49,,,,1,2,Bot,575929,2.5981067338713006,-115.75934197005762,0.4641304086771816,4.988830559964389,18.789415211005757,-34.332169388703065,3.5,1.7,R,R,79.4,2277.0,85.0,0.6,-7.199999999999999,-2.52,-1.86,5.51,80.7,6.8,53.69,0.17,-0.17,2.49,621020,592866,ATL,CHC,Infield shift,Standard,634351,12,1,Curveball,0,0,0,0,0.0,-0.027,2021
2223,SI,2021-04-27,"Swanson, Dansby",95.9,-1.0,31.0,91.05,140.82,0.326,0.293,0.9,1.0,1.0,0.0,2.0,X,7.0,ground_ball,single,hit_into_play,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,3,2,3-2,7,1,0,0,0,0,0,93.2,2193.0,222.0,-1.43,17.16,10.68,-2.14,5.86,93.2,6.4,54.15,0.67,-0.67,1.91,,,,0,6,Bot,575929,6.905366773323929,-135.44912975521834,-6.338076406500228,-19.054523963629634,29.31335009231771,-20.04397017746706,3.41,1.56,R,R,93.2,2193.0,222.0,-1.43,17.16,10.68,-2.14,5.86,93.2,6.4,54.15,0.67,-0.67,1.91,621020,572193,ATL,CHC,Standard,Standard,634351,44,7,Sinker,2,0,0,2,0.019,0.327,2021
2224,SI,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,2,2,2-2,14,0,0,0,0,0,0,94.1,2316.0,215.0,-1.28,15.36,14.04,-2.19,5.88,93.9,6.4,54.08,-0.5,0.5,0.53,,,,0,6,Bot,575929,9.772368115369169,-136.30363928172153,-10.723095019296112,-18.0735668104474,30.03640962319481,-15.240379006972594,3.58,1.71,R,R,94.1,2316.0,215.0,-1.28,15.36,14.04,-2.19,5.88,93.9,6.4,54.08,-0.5,0.5,0.53,621020,572193,ATL,CHC,Standard,Standard,634351,44,6,Sinker,2,0,0,2,0.0,0.101,2021
2225,SL,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,1,2,1-2,14,0,0,0,0,0,0,86.6,2393.0,168.0,0.61,-7.32,4.08,-1.74,5.93,86.6,6.5,54.01,-2.38,2.38,0.55,,,,0,6,Bot,575929,8.604506026759228,-125.72411816008952,-7.29885383242883,4.633742480481964,25.995268659898247,-27.22088451254998,3.54,1.65,R,R,86.6,2393.0,168.0,0.61,-7.32,4.08,-1.74,5.93,86.6,6.5,54.01,-2.38,2.38,0.55,621020,572193,ATL,CHC,Standard,Standard,634351,44,5,Slider,2,0,0,2,0.0,0.043,2021
2226,KC,2021-04-27,"Swanson, Dansby",91.1,19.0,247.0,150.3,85.88,0.474,0.468,0.9,1.0,1.0,0.0,4.0,X,9.0,line_drive,single,hit_into_play,Dansby Swanson singles on a line drive to right fielder Jason Heyward.   Ozzie Albies scores.,1,0,1-0,12,1,0,0,0,0,0,76.3,2465.0,17.0,0.55,-6.6000000000000005,-15.600000000000001,-1.43,6.27,77.7,7.4,53.12,-0.96,0.96,2.7,645277.0,,,1,8,Bot,575929,4.116313661172571,-111.06158334990192,1.9726520768168097,3.786950436404268,20.825225128064798,-43.51104761786631,3.41,1.56,R,R,76.3,2465.0,17.0,0.55,-6.6000000000000005,-15.600000000000001,-1.43,6.27,77.7,7.4,53.12,-0.96,0.96,2.7,621020,519443,ATL,CHC,Infield shift,Standard,634351,59,2,Knuckle Curve,2,0,0,3,0.016,0.531,2021
2227,FF,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,0,2,0-2,14,0,0,0,0,0,0,93.7,2249.0,216.0,-0.82,9.84,17.759999999999998,-1.97,5.9,93.5,6.5,54.03,-1.49,1.49,2.23,,,,0,6,Bot,575929,10.731828027913776,-135.87161359775476,-6.981547124787465,-12.540321283088614,30.75341537334576,-12.391122185973323,3.55,1.68,R,R,93.7,2249.0,216.0,-0.82,9.84,17.759999999999998,-1.97,5.9,93.5,6.5,54.03,-1.49,1.49,2.23,621020,572193,ATL,CHC,Standard,Standard,634351,44,4,4-Seam Fastball,2,0,0,2,0.0,0.022,2021
2228,KC,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson singles on a line drive to right fielder Jason Heyward.   Ozzie Albies scores.,0,0,0-0,13,0,0,0,0,0,0,79.7,2613.0,9.0,0.09,-1.08,-16.56,-1.17,6.39,81.0,7.3,53.21,0.53,-0.53,-0.24,645277.0,,,1,8,Bot,575929,1.2761061628714996,-115.99597698538057,-5.274155814611848,0.5115803814886137,23.0149111826674,-43.791107195716656,3.52,1.56,R,R,79.7,2613.0,9.0,0.09,-1.08,-16.56,-1.17,6.39,81.0,7.3,53.21,0.53,-0.53,-0.24,621020,519443,ATL,CHC,Infield shift,Standard,634351,59,1,Knuckle Curve,2,0,0,2,0.0,0.033,2021
2229,CU,2021-04-27,"Swanson, Dansby",74.0,-32.0,5.0,,,,,,,,,,S,,,,foul,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,0,2,0-2,1,1,0,0,0,0,0,80.0,2139.0,77.0,0.42,-5.04,-2.16,-2.03,5.93,79.8,6.2,54.33,0.35,-0.35,2.87,,,,0,6,Bot,575929,2.901051193617188,-116.430712601482,0.3237926318670194,3.2692941812892733,22.21774778409188,-34.07139527451316,3.41,1.56,R,R,80.0,2139.0,77.0,0.42,-5.04,-2.16,-2.03,5.93,79.8,6.2,54.33,0.35,-0.35,2.87,621020,572193,ATL,CHC,Standard,Standard,634351,44,3,Curveball,2,0,0,2,0.0,0.0,2021
2230,FF,2021-04-27,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,0,1,0-1,13,1,0,0,0,0,0,93.4,2151.0,221.0,-0.91,10.92,15.84,-2.04,5.83,93.9,6.6,53.87,0.05,-0.05,1.41,,,,0,6,Bot,575929,7.155235910803836,-135.62658874447544,-8.54275269063412,-12.759254336250706,29.04592981135953,-14.17727388513393,3.58,1.62,R,R,93.4,2151.0,221.0,-0.91,10.92,15.84,-2.04,5.83,93.9,6.6,53.87,0.05,-0.05,1.41,621020,572193,ATL,CHC,Infield shift,Standard,634351,44,2,4-Seam Fastball,2,0,0,2,0.0,-0.052,2021
2231,SL,2021-04-27,"Swanson, Dansby",89.9,62.0,213.0,,,,,,,,,,S,,,,foul,Dansby Swanson singles on a ground ball to left fielder Ian Happ.,0,0,0-0,5,1,0,0,1,0,0,86.4,2266.0,164.0,0.63,-7.5600000000000005,5.76,-1.91,5.99,86.9,6.3,54.2,-0.06,0.06,2.64,,,,0,6,Bot,575929,3.4076594475279,-125.96934846771144,-2.817625421262868,6.186819419972675,23.03973278453617,-26.718741765623584,3.41,1.56,R,R,86.4,2266.0,164.0,0.63,-7.5600000000000005,5.76,-1.91,5.99,86.9,6.3,54.2,-0.06,0.06,2.64,621020,572193,ATL,CHC,Infield shift,Standard,634351,44,1,Slider,2,0,0,2,0.0,-0.038,2021
2232,SI,2021-04-26,"Swanson, Dansby",104.4,29.0,410.0,182.12,42.53,0.869,1.726,2.0,1.0,0.0,3.0,6.0,X,,fly_ball,home_run,hit_into_play,Dansby Swanson homers (2) on a fly ball to right center field.,3,2,3-2,5,1,0,0,0,0,0,89.3,2006.0,222.0,-1.14,13.68,15.0,-1.3,5.6,88.8,6.1,54.45,-0.18,0.18,2.15,,,,2,3,Bot,575929,6.001935346965984,-129.91782390586314,-5.078892712529675,-14.163912055457162,27.627005177650044,-17.148412906606033,3.41,1.56,R,R,89.3,2006.0,222.0,-1.14,13.68,15.0,-1.3,5.6,88.8,6.1,54.45,-0.18,0.18,2.15,621020,605200,ATL,CHC,Infield shift,Standard,634402,29,6,Sinker,4,4,4,5,0.126,0.97,2021
2233,CH,2021-04-26,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson homers (2) on a fly ball to right center field.,3,1,3-1,9,1,0,0,0,1,0,76.9,1604.0,251.0,-1.09,13.080000000000002,7.32,-1.24,5.6,76.7,6.2,54.34,-0.76,0.76,1.68,,,,2,3,Bot,575929,6.217429464212736,-111.90828659134762,-2.425381076798699,-10.295282337450626,20.29600181069988,-26.842889867125788,3.32,1.53,R,R,76.9,1604.0,251.0,-1.09,13.080000000000002,7.32,-1.24,5.6,76.7,6.2,54.34,-0.76,0.76,1.68,621020,605200,ATL,CHC,Infield shift,Standard,634402,29,5,Changeup,4,4,4,4,0.0,-0.027,2021
2234,CH,2021-04-26,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson homers (2) on a fly ball to right center field.,2,1,2-1,14,0,0,0,0,0,0,77.6,1649.0,248.0,-1.09,13.080000000000002,7.92,-1.4,5.63,77.2,6.2,54.32,-1.1,1.1,1.42,,,,2,3,Bot,575929,7.309900273275144,-112.74456225448168,-3.25617697048325,-10.605066413753146,21.0233977979079,-26.141750551617637,3.39,1.55,R,R,77.6,1649.0,248.0,-1.09,13.080000000000002,7.92,-1.4,5.63,77.2,6.2,54.32,-1.1,1.1,1.42,621020,605200,ATL,CHC,Infield shift,Standard,634402,29,4,Changeup,4,4,4,4,0.0,0.042,2021
2235,SI,2021-04-26,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson homers (2) on a fly ball to right center field.,1,1,1-1,11,0,0,0,0,0,0,88.0,2042.0,223.0,-1.2,14.399999999999999,14.04,-1.37,5.49,87.6,6.1,54.4,1.33,-1.33,2.64,,,,2,3,Bot,575929,2.597743820205121,-128.08665228515278,-3.1993168634913176,-13.779879551978684,27.359846526925384,-18.86939964621469,3.4,1.59,R,R,88.0,2042.0,223.0,-1.2,14.399999999999999,14.04,-1.37,5.49,87.6,6.1,54.4,1.33,-1.33,2.64,621020,605200,ATL,CHC,Infield shift,Standard,634402,29,3,Sinker,4,4,4,4,0.0,0.02,2021
2236,CH,2021-04-26,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson homers (2) on a fly ball to right center field.,1,0,1-0,9,1,0,0,0,1,0,78.5,1764.0,250.0,-1.15,13.799999999999999,7.68,-1.37,5.61,78.2,6.0,54.47,-0.61,0.61,2.0,,,,2,3,Bot,575929,6.374054908922657,-114.21515356778625,-2.174081316578414,-11.24650529960414,20.794700273394845,-26.3519058328156,3.39,1.58,R,R,78.5,1764.0,250.0,-1.15,13.799999999999999,7.68,-1.37,5.61,78.2,6.0,54.47,-0.61,0.61,2.0,621020,605200,ATL,CHC,Infield shift,Standard,634402,29,2,Changeup,4,4,4,4,0.0,-0.02,2021
